order_item_id,order_id,product_id,quantity,item_price_inr
900872,7008248,30110,5,
900873,7013336,30434,9,257.87
900874,7003201,30702,-9,49.23
900875,7001294,30819,8,400.32
900876,7005659,30678,7,831.76
900877,7014952,30846,2,489.16
900878,7014944,30959,11,948.57
900879,7000292,30356,2,1051.88
900880,7002734,30415,1,
900881,7010529,30671,4,554.54
900882,7014214,30683,4,1003.05
900883,7012149,31037,10,61.42
900884,7014998,30688,6,157.98
900885,7008526,30480,1,53.34
900886,7003958,30399,3,977.21
900887,7007312,30262,2,465.54
900888,7000620,30014,4,703.92
900889,7009108,30969,7,394.0
900890,7011265,31148,8,190.81
900891,7002166,31206,5,
900892,7013335,30041,1,977.31
900893,7014134,30451,9,945.62
900894,7002805,30812,5,118.59
900895,7010166,31018,12,201.0
900896,7004531,30809,9,537.69
900897,7005008,31355,11,490.97
900898,7012637,30816,5,789.4
900899,7009848,30426,10,55.84
900900,7010234,30126,6,398.55
900901,7003804,30829,9,1170.64
900902,7007749,30849,2,77.05
900903,7007818,31133,4,277.48
900904,7004744,31081,4,1170.7
900905,7013514,31376,4,1142.96
900906,7014677,30367,3,443.57
900907,7008731,30084,3,189.63
900908,7012664,30177,1,696.45
900909,7002300,30644,1,1039.06
900910,7006919,30517,4,656.2
900911,7010964,30176,6,273.79
900912,7005920,30966,10,496.06
900913,7010401,30652,10,874.51
900914,7012632,31407,5,712.3
900915,7011484,31004,9,435.11
900916,7005300,31378,12,408.06
900917,7009318,30109,12,197.03
900918,7004634,30065,1,652.71
900919,7009086,30542,10,54.38
900920,7008355,31143,1,115.92
900921,7011582,31241,11,405.78
900922,7006538,30471,5,794.35
900923,7002222,30366,12,401.97
900924,7003758,31045,2,
900925,7001228,30467,11,806.91
900926,7005824,30914,5,1046.14
900927,7011344,30175,4,57.9
900928,7008100,30279,6,777.5
900929,7011915,30609,2,1042.36
900930,7002013,30744,4,68.12
900931,7013626,30719,12,681.34
900932,7014897,30385,6,
900933,7002018,30769,7,573.83
900934,7009413,30066,7,1119.12
900935,7011687,30744,7,486.07
900936,7014961,30377,12,63.67
900937,7012889,31066,12,455.36
900938,7011850,31045,-10,787.81
900939,7009917,30188,10,893.14
900940,7009072,31133,4,296.63
900941,7002366,30713,10,1130.77
900942,7004789,31466,11,787.4
900943,7007889,30878,12,695.73
900944,7013032,31136,9,956.98
900945,7006234,30757,2,854.14
900946,7004696,30410,9,71.25
900947,7002735,30978,2,907.95
900948,7008723,31137,9,24.27
900949,7008997,31199,4,441.62
900950,7009085,30221,8,991.91
900951,7010278,30803,9,802.06
900952,7010752,30663,1,561.06
900953,7009616,30418,8,343.53
900954,7003160,30209,10,1147.37
900955,7008317,31120,4,21.02
900956,7012002,30696,8,63.84
900957,7007745,31241,2,747.42
900958,7009307,30844,10,582.25
900959,7003775,30151,9,121.47
900960,7001609,31185,7,180.83
900961,7009187,30114,7,912.85
900962,7010364,30195,6,252.49
900963,7010261,30823,3,594.81
900964,7012088,30815,12,544.02
900965,7000024,30883,11,1197.24
900966,7004157,31123,4,284.95
900967,7010729,30672,9,106.39
900968,7005084,30593,7,335.46
900969,7003285,30882,2,1142.49
900970,7014236,30282,4,687.51
900971,7011270,30540,11,300.86
900972,7010861,31381,9,981.74
900973,7007253,30541,7,663.18
900974,7003358,30645,10,390.97
900975,7003773,30171,3,558.33
900976,7010509,30601,1,291.85
900977,7009617,30614,5,616.86
900978,7009067,30965,3,1049.95
900979,7004638,30927,2,186.7
900980,7013770,30897,8,312.34
900981,7009455,30102,8,143.49
900982,7004137,30442,2,646.52
900983,7002910,30731,5,1133.62
900984,7013114,30243,2,126.35
900985,7003443,31201,3,1047.46
900986,7005140,30803,11,482.05
900987,7007920,30551,10,920.91
900988,7004542,30248,4,1069.02
900989,7005204,31407,8,
900990,7001232,31422,8,937.06
900991,7010598,30527,3,503.98
900992,7013851,30600,5,659.85
900993,7014125,30269,1,130.96
900994,7014218,30745,10,877.62
900995,7004186,30573,8,643.34
900996,7010279,30795,3,404.78
900997,7002309,31243,3,15.32
900998,7011132,31129,8,1167.17
900999,7008770,30243,11,629.23
901000,7006221,31249,3,97.43
901001,7010333,30026,7,1185.44
901002,7008833,30218,9,500.99
901003,7006226,30383,6,1033.56
901004,7009207,30014,3,59.27
901005,7002419,31188,4,171.91
901006,7002746,30086,10,505.67
901007,7005302,30492,11,962.35
901008,7009070,30223,2,224.53
901009,7010367,30749,9,923.02
901010,7011238,30252,3,773.93
901011,7009529,30015,1,596.49
901012,7000141,30904,9,1080.49
901013,7009667,30404,9,341.91
901014,7002970,30119,10,227.66
901015,7002190,31021,7,564.63
901016,7009134,31468,7,1076.59
901017,7008681,30667,2,559.87
901018,7005952,30645,4,82.78
901019,7003889,31432,10,1158.28
901020,7005792,31042,9,42.65
901021,7014472,30325,4,101.37
901022,7002013,31234,12,951.9
901023,7006964,30817,12,395.81
901024,7005678,30120,2,847.82
901025,7004204,30009,4,314.69
901026,7005956,31174,5,1060.61
901027,7005965,31454,1,412.85
901028,7007375,30380,8,228.98
901029,7001660,30746,5,136.73
901030,7001408,30856,8,1098.56
901031,7011363,31111,5,387.57
901032,7010669,30289,2,264.43
901033,7000835,30052,5,509.83
901034,7010910,30749,4,
901035,7005319,31136,1,1138.48
901036,7008678,30697,1,327.84
901037,7012876,30129,2,540.14
901038,7002222,31367,4,697.16
901039,7011180,31357,3,628.98
901040,7013049,31279,11,903.68
901041,7007320,30046,7,587.44
901042,7007758,30087,-11,480.89
901043,7002933,30030,12,848.25
901044,7003596,31294,11,809.7
901045,7009131,30176,1,98.1
901046,7010911,30365,7,658.04
901047,7002456,31259,9,35.03
901048,7008666,30326,6,
901049,7013117,30360,10,1177.5
901050,7004731,31234,12,37.69
901051,7009274,31156,4,1060.74
901052,7010083,30026,12,886.97
901053,7007262,31059,7,457.7
901054,7012344,31154,5,195.83
901055,7000360,30051,5,926.87
901056,7010070,31022,5,
901057,7001074,31089,5,898.29
901058,7003158,30302,11,493.5
901059,7001921,31192,8,387.84
901060,7009130,30227,10,764.69
901061,7011192,31178,7,560.88
901062,7008311,30412,3,348.06
901063,7012554,30607,4,245.45
901064,7010939,30927,7,680.87
901065,7003281,31160,12,629.37
901066,7012116,30933,1,1141.44
901067,7000580,30571,12,585.64
901068,7008482,30050,9,1133.07
901069,7006952,31043,4,686.03
901070,7000234,30123,5,1008.91
901071,7007832,31082,10,1193.48
901072,7012518,30837,4,227.85
901073,7007423,31013,1,22.67
901074,7011395,30250,4,
901075,7011574,30701,5,950.38
901076,7006774,31118,10,967.18
901077,7014750,30514,1,398.69
901078,7009069,30841,6,23.74
901079,7001325,30101,11,431.13
901080,7002827,30156,12,537.03
901081,7003976,30721,12,165.46
901082,7003303,30196,12,763.79
901083,7008663,30100,8,1171.47
901084,7011113,30692,12,
901085,7011700,30627,11,43.1
901086,7010057,31328,2,137.73
901087,7002865,30540,1,533.19
901088,7014093,31324,11,617.29
901089,7005655,31178,1,271.22
901090,7005449,30540,8,91.01
901091,7001894,31399,2,753.17
901092,7005497,31282,10,334.36
901093,7009334,30783,3,1046.55
901094,7000727,31000,9,650.53
901095,7000796,30687,4,173.29
901096,7002598,31323,2,1092.73
901097,7000848,30743,-7,764.56
901098,7014633,31427,8,194.19
901099,7011843,31167,12,104.99
901100,7011799,31002,11,608.29
901101,7003143,30748,6,318.89
901102,7003842,30712,5,462.18
901103,7011083,31335,-5,1193.81
901104,7004936,31228,9,205.88
901105,7002201,30376,8,579.96
901106,7013138,31091,8,351.81
901107,7011902,30493,2,715.29
901108,7002424,30755,3,516.11
901109,7003737,30940,5,1132.12
901110,7014555,30604,11,834.97
901111,7014270,31481,12,499.52
901112,7005854,31398,5,454.1
901113,7004745,30209,3,1014.83
901114,7005352,30099,2,1177.51
901115,7003610,30195,3,1090.3
901116,7008656,31189,8,178.92
901117,7011918,30351,10,374.02
901118,7003112,30949,2,467.29
901119,7003680,30865,11,917.48
901120,7008691,30084,9,735.89
901121,7000390,30430,2,1064.11
901122,7013595,31122,6,1014.21
901123,7012123,30435,2,545.27
901124,7012267,30423,2,185.6
901125,7010856,30753,10,287.74
901126,7010786,31293,8,1058.27
901127,7008935,30431,10,944.28
901128,7012938,30839,12,1163.47
901129,7013906,30233,1,881.39
901130,7006279,30273,7,359.74
901131,7001740,30204,8,1090.22
901132,7011241,30345,9,475.43
901133,7013489,30325,7,503.87
901134,7000831,30222,5,826.8
901135,7005438,31106,1,604.39
901136,7000466,30587,12,976.91
901137,7012603,30208,8,948.19
901138,7009643,30926,12,282.55
901139,7003656,30009,1,374.86
901140,7007645,30188,1,51.98
901141,7004745,31153,10,23.19
901142,7003270,30086,1,539.17
901143,7007410,30964,5,320.17
901144,7001905,30466,12,782.26
901145,7004999,30487,10,270.77
901146,7005583,31384,5,209.05
901147,7009001,30748,2,790.66
901148,7009509,30709,7,852.2
901149,7001065,31496,3,861.28
901150,7003008,30216,9,95.36
901151,7006807,30532,7,322.48
901152,7007707,30968,2,607.93
901153,7012053,30044,11,936.48
901154,7002807,30534,7,1036.84
901155,7009545,30730,-6,1131.5
901156,7009971,31203,12,21.36
901157,7011368,30403,6,984.68
901158,7012531,30109,6,406.69
901159,7010997,30998,12,65.84
901160,7003972,31171,12,231.37
901161,7012784,31096,3,1121.77
901162,7000381,30546,2,371.96
901163,7009940,30037,10,369.88
901164,7001487,31195,12,97.81
901165,7004015,31110,4,
901166,7011992,30591,6,107.62
901167,7014025,30174,4,501.84
901168,7005314,30358,9,357.35
901169,7010427,30278,3,994.5
901170,7009927,31133,1,430.05
901171,7011478,31292,10,968.53
901172,7005032,31098,8,759.04
901173,7004422,30269,3,79.56
901174,7004626,31292,8,39.63
901175,7009250,31463,9,945.81
901176,7009263,30892,1,47.44
901177,7013173,30787,12,598.66
901178,7014662,30018,8,197.03
901179,7013942,30689,12,1169.35
901180,7003838,30567,4,905.81
901181,7000537,31232,10,1026.73
901182,7001470,30094,12,608.76
901183,7006193,31302,4,
901184,7002297,31174,7,827.9
901185,7008608,31380,3,821.4
901186,7009143,31091,3,54.16
901187,7010172,30759,6,887.87
901188,7001384,30458,10,476.39
901189,7007656,31401,7,427.57
901190,7002042,31282,6,1123.01
901191,7005483,30722,4,806.64
901192,7007103,31153,5,1071.75
901193,7002022,30741,12,1121.88
901194,7013913,31148,9,1188.46
901195,7008309,30276,3,958.46
901196,7014529,31170,10,719.24
901197,7010825,31079,10,928.76
901198,7014481,31060,4,1062.69
901199,7002158,30264,4,675.65
901200,7006967,31123,10,932.61
901201,7002831,31173,11,1011.19
901202,7000639,31026,3,163.71
901203,7014753,31390,6,317.08
901204,7009359,30365,12,895.17
901205,7003620,30237,10,760.93
901206,7004895,30540,1,184.72
901207,7012196,30800,10,116.32
901208,7007024,30512,12,1103.08
901209,7003027,30253,1,147.81
901210,7001655,30454,9,481.26
901211,7002855,30400,7,870.14
901212,7001987,31295,8,871.77
901213,7014299,30076,7,866.24
901214,7012217,31195,12,914.21
901215,7011045,30527,12,766.77
901216,7012643,31342,6,1106.57
901217,7012138,30098,12,63.4
901218,7014760,30616,6,593.12
901219,7002303,30050,2,26.07
901220,7014949,31050,4,913.25
901221,7014117,30997,1,549.64
901222,7010110,31137,3,598.06
901223,7004355,31146,8,160.11
901224,7006928,31199,9,307.04
901225,7012275,30871,9,578.46
901226,7010346,30636,5,311.55
901227,7004260,30660,7,
901228,7009934,30227,4,412.95
901229,7007234,30299,7,420.96
901230,7012341,31223,8,537.52
901231,7011685,30939,2,273.14
901232,7006889,30004,3,633.53
901233,7004108,30490,4,346.48
901234,7004098,31259,12,1164.25
901235,7002297,30131,10,133.78
901236,7014227,30831,6,1152.65
901237,7008318,30500,7,365.34
901238,7011135,31269,5,856.9
901239,7001116,31256,4,508.24
901240,7012250,31475,11,935.07
901241,7014334,31387,12,1070.49
901242,7013561,31126,12,
901243,7013158,30447,8,599.21
901244,7014789,31154,6,896.12
901245,7012958,31436,5,32.82
901246,7010458,30102,10,266.88
901247,7012823,31459,3,978.17
901248,7014141,30783,11,1145.64
901249,7009949,31231,5,841.58
901250,7002074,30291,4,814.16
901251,7010449,30360,7,300.68
901252,7011126,31230,11,173.88
901253,7000998,31220,8,555.05
901254,7001972,31329,10,619.12
901255,7010577,31243,6,1029.07
901256,7007814,30677,5,
901257,7009401,30174,12,401.68
901258,7007282,31142,4,415.52
901259,7002493,30948,6,525.3
901260,7013290,30986,2,761.21
901261,7012494,30788,6,470.32
901262,7010116,31277,6,245.59
901263,7000053,30852,10,387.04
901264,7001626,30751,1,435.14
901265,7012301,31477,1,1041.99
901266,7011033,30832,7,398.64
901267,7004037,30582,1,775.06
901268,7010629,30945,2,775.78
901269,7002193,30802,4,1003.3
901270,7006969,30650,9,152.28
901271,7009146,30804,2,280.79
901272,7011493,30244,4,798.19
901273,7000498,31405,9,933.7
901274,7005737,31228,5,1147.89
901275,7005917,30746,5,96.82
901276,7011049,30791,11,143.18
901277,7008296,30795,1,1055.75
901278,7003060,31340,9,444.3
901279,7013461,31028,3,319.17
901280,7001953,30143,8,229.4
901281,7003246,30263,3,448.01
901282,7008304,30140,10,654.79
901283,7008397,30892,9,886.06
901284,7012600,31081,4,1160.65
901285,7001725,30442,10,627.08
901286,7002610,30333,4,1039.85
901287,7014183,30132,5,545.83
901288,7010437,30020,3,691.56
901289,7011000,31048,3,
901290,7012788,30458,3,10.94
901291,7012585,30113,9,898.38
901292,7014629,30237,7,226.64
901293,7004876,30532,10,854.09
901294,7009048,30817,2,850.22
901295,7010988,30401,9,248.68
901296,7000423,31075,3,1044.3
901297,7012257,30503,11,424.68
901298,7005222,31295,4,531.66
901299,7009471,31352,10,889.76
901300,7007581,30174,9,1028.62
901301,7002146,31362,11,1095.26
901302,7006373,31292,6,1008.6
901303,7005817,30568,7,773.71
901304,7010250,31313,7,985.02
901305,7003271,30824,2,1056.98
901306,7010633,30779,2,368.23
901307,7008432,31458,8,556.01
901308,7014003,30498,10,1005.52
901309,7010562,30984,7,202.24
901310,7009814,31452,5,134.3
901311,7014987,30678,3,671.96
901312,7003065,30094,3,66.69
901313,7011980,30289,2,770.01
901314,7002112,30246,1,53.32
901315,7005663,30352,11,998.8
901316,7007962,30026,2,648.29
901317,7001277,30050,6,596.9
901318,7006424,31224,-8,315.76
901319,7013638,30776,1,66.88
901320,7012386,30689,11,920.0
901321,7001210,30581,11,470.2
901322,7013025,30238,9,535.29
901323,7008400,31192,11,831.13
901324,7008760,30151,6,814.63
901325,7007116,30524,3,611.78
901326,7014149,31027,10,1026.4
901327,7012041,30380,11,849.13
901328,7007777,30209,2,132.78
901329,7011949,30387,1,551.08
901330,7011089,30352,3,93.19
901331,7001696,31073,12,779.77
901332,7005988,30547,7,567.4
901333,7011809,31495,11,397.32
901334,7003485,31087,7,95.32
901335,7014370,30230,2,603.98
901336,7004619,31423,4,896.65
901337,7008870,30051,12,243.83
901338,7003883,30806,9,694.11
901339,7004211,30428,3,836.3
901340,7011656,30967,5,802.79
901341,7005522,30904,9,54.31
901342,7002017,30844,9,1163.48
901343,7011916,31001,7,
901344,7006282,30596,1,385.33
901345,7008820,31466,5,558.76
901346,7011756,30417,2,708.33
901347,7005192,30612,4,679.37
901348,7002365,30849,3,1172.91
901349,7007804,31052,1,841.81
901350,7009611,31134,8,575.92
901351,7006256,30509,4,1062.65
901352,7004372,30948,11,12.71
901353,7013058,30951,1,1131.82
901354,7006655,30993,9,267.26
901355,7006892,30696,10,390.11
901356,7004181,30538,1,1071.0
901357,7012632,30567,6,868.85
901358,7002066,30114,4,254.73
901359,7013600,31403,3,487.34
901360,7005219,30982,9,736.7
901361,7009006,30699,1,415.39
901362,7004452,30751,1,1195.78
901363,7014473,30282,7,903.7
901364,7004974,31305,6,1174.6
901365,7002106,30674,4,75.68
901366,7010165,30283,9,414.39
901367,7014936,30289,7,
901368,7001392,31200,10,233.91
901369,7013604,31029,10,
901370,7012655,30304,9,413.33
901371,7012830,30267,4,1067.47
901372,7010330,30722,4,809.49
901373,7004520,30268,7,783.01
901374,7003521,30136,1,1041.65
901375,7008597,30325,9,1045.15
901376,7004969,30551,10,1162.63
901377,7014461,31007,6,256.51
901378,7009693,31104,8,804.78
901379,7000284,31473,7,959.7
901380,7010209,30501,12,
901381,7008022,31211,9,1196.42
901382,7008855,31052,11,22.5
901383,7007706,31031,1,674.5
901384,7012369,31135,7,900.93
901385,7013979,30167,9,
901386,7001586,30678,3,583.03
901387,7006079,30928,9,447.72
901388,7006430,30859,7,1156.35
901389,7013274,31202,2,573.61
901390,7009172,31120,2,458.46
901391,7009943,30793,1,26.41
901392,7009308,30152,9,1160.96
901393,7010775,30352,10,188.43
901394,7004662,30419,9,330.96
901395,7008049,30167,3,1131.74
901396,7002079,30979,1,311.73
901397,7008193,31294,8,58.04
901398,7012929,31001,5,155.92
901399,7005413,30810,5,949.56
901400,7008689,30489,10,675.39
901401,7003118,30270,9,902.82
901402,7011760,31491,6,343.76
901403,7011052,31361,5,830.78
901404,7013903,30522,5,1075.97
901405,7007026,30769,2,895.08
901406,7006143,31382,10,932.56
901407,7007544,30276,-1,844.49
901408,7006405,31431,12,522.45
901409,7004864,30256,12,662.42
901410,7007528,31082,8,321.99
901411,7002871,31074,9,1024.19
901412,7013449,30976,8,365.62
901413,7007176,30707,1,867.17
901414,7013822,30512,9,862.14
901415,7013425,30513,11,38.18
901416,7007139,30058,10,1064.91
901417,7006690,30194,2,750.04
901418,7014992,30756,2,89.97
901419,7004116,30981,11,93.15
901420,7007337,30016,6,726.69
901421,7006803,30217,8,599.09
901422,7003949,30338,2,237.13
901423,7013499,31405,1,566.91
901424,7007840,30686,8,439.97
901425,7006848,31249,5,88.87
901426,7005530,30154,5,544.63
901427,7000858,30588,8,1012.29
901428,7005643,30752,5,239.22
901429,7002935,30014,7,497.13
901430,7002605,30154,8,745.32
901431,7008327,30153,10,774.03
901432,7006472,30661,5,394.04
901433,7006928,30653,2,342.68
901434,7010243,30768,10,233.7
901435,7010842,30515,6,269.98
901436,7000322,30689,3,353.43
901437,7013813,31202,4,615.7
901438,7008171,30445,1,48.33
901439,7004975,31454,7,179.98
901440,7006132,31221,-8,185.69
901441,7014954,30288,8,343.05
901442,7010168,30009,10,397.05
901443,7014626,31351,1,1194.18
901444,7012910,30640,11,91.76
901445,7002978,31113,2,104.0
901446,7005166,30666,3,161.72
901447,7014662,31351,11,710.04
901448,7014844,30155,-3,105.71
901449,7013987,30359,10,554.92
901450,7000117,31436,12,144.17
901451,7000008,30989,12,140.78
901452,7004940,30047,11,659.17
901453,7009885,30644,9,971.85
901454,7001550,31137,8,810.44
901455,7013429,30400,10,518.55
901456,7011047,30577,7,460.38
901457,7000597,31084,11,410.56
901458,7008813,31469,12,174.45
901459,7000451,30656,4,1134.86
901460,7012246,30492,12,622.25
901461,7014498,31109,5,715.75
901462,7000233,30541,5,319.08
901463,7003436,31163,6,980.21
901464,7014741,30380,7,969.23
901465,7002368,30153,11,458.07
901466,7006619,30525,10,742.66
901467,7001902,31435,11,204.4
901468,7009071,31123,6,393.4
901469,7010604,30578,2,510.7
901470,7014218,31179,4,43.56
901471,7009391,30917,9,332.69
901472,7011563,30156,11,276.23
901473,7005665,31021,2,797.56
901474,7002858,31115,8,140.05
901475,7002393,30403,11,655.18
901476,7009489,30658,4,572.26
901477,7005777,30120,-4,821.5
901478,7006133,30583,8,444.24
901479,7001332,31320,11,74.99
901480,7010230,30477,3,990.52
901481,7004182,30347,12,
901482,7001373,31456,2,903.79
901483,7010553,30714,2,899.41
901484,7006682,31139,4,73.0
901485,7000370,30754,10,673.79
901486,7011327,31126,1,674.1
901487,7003517,30821,2,55.42
901488,7004220,30651,8,947.37
901489,7004061,31291,6,
901490,7003626,30908,3,324.41
901491,7007231,31378,10,116.5
901492,7012248,30542,9,1139.94
901493,7009337,31255,10,350.42
901494,7001309,30825,1,683.99
901495,7007378,30700,8,231.24
901496,7005914,30599,2,441.62
901497,7013100,31426,7,
901498,7011084,30526,9,138.13
901499,7009455,30509,6,795.83
901500,7012910,31250,4,1063.98
