product_id,product_name,category,mrp,selling_price,brand,unit,discount_percent,price_status
31156,Sed Pack,Instant Food,284.94,201.64,Manda-Bansal,PC,29.23,Normal
31157,Saepe Box,Fruits & Vegetables,285.17,237.1,Mukherjee-Shah,PC,16.86,Normal
31158,Dolore Pack,Personal Care,828.38,641.76,Shankar-Viswanathan,L,22.53,Normal
31159,Explicabo Pack,Instant Food,879.42,618.76,Agarwal Ltd,PC,29.64,Normal
31160,Quibusdam 500g,Dairy & Breakfast,411.61,332.33,Thaker LLC,PC,19.26,Normal
31161,Facilis 1L,Bakery,699.63,697.99,"Rastogi, Sarkar and Chander",PC,0.23,Normal
31162,Amet Box,Household,465.47,387.84,"Wason, Muni and Agate",Kg,16.68,Normal
31163,Qui Box,Beverages,531.89,453.66,Chandran Group,PC,14.71,Normal
31164,Accusantium Pack,Personal Care,176.13,127.96,Sarna PLC,g,27.35,Normal
31165,Laborum 1L,Household,1055.03,825.66,Dave-Varghese,g,21.74,Normal
31166,Optio Pack,Dairy & Breakfast,1052.29,818.8,Kale-Ram,g,22.19,Normal
31167,Nihil Pack,Pet Supplies,836.24,793.47,"Koshy, Divan and Venkataraman",PC,5.11,Normal
31168,Repudiandae Jar,Personal Care,352.36,287.64,Unknown,L,18.37,Normal
31169,Fugiat 1L,Fruits & Vegetables,430.47,332.68,Krishnamurthy Inc,PC,22.72,Normal
31170,Minus 1L,Beverages,821.24,800.64,"Puri, Ramakrishnan and Vasa",ml,2.51,Normal
31171,Pariatur Box,Beverages,749.1,527.31,Unknown,Kg,29.61,Normal
31172,Provident Box,Beverages,1032.78,988.99,Unknown,L,4.24,Normal
31173,Recusandae Jar,Instant Food,370.24,284.92,Bhattacharyya Ltd,ml,23.04,Normal
31174,Commodi Jar,Fruits & Vegetables,897.75,897.38,Nair-Brar,PC,0.04,Normal
31175,Quam Box,Fruits & Vegetables,1093.64,927.75,Jain-Gola,PC,15.17,Normal
31176,Debitis 1L,Personal Care,355.53,302.14,"Rout, Ahluwalia and Murty",Kg,15.02,Normal
31177,Nihil Combo,Bakery,795.37,585.57,Ranganathan-Bahri,Kg,26.38,Normal
31178,Quisquam 500g,Pet Supplies,630.52,585.88,Aurora-Venkatesh,PC,7.08,Normal
31179,Ipsum Pack,Snacks,550.34,463.98,Suresh Group,PC,15.69,Normal
31180,Voluptatem 1L,Atta Rice & Dal,1189.94,1182.61,Shan-Basak,Kg,0.62,Normal
31181,Libero 500g,Snacks,1076.23,1023.4,Samra Inc,L,4.91,Normal
31182,Rerum 1L,Snacks,498.18,366.9,Unknown,PC,26.35,Normal
31183,Veritatis Pack,Atta Rice & Dal,1020.03,833.75,Mohanty-Thakur,PC,18.26,Normal
31184,Repellendus 1L,Personal Care,256.13,224.59,"Kunda, Dhingra and Bumb",ml,12.31,Normal
31185,Odit 500g,Meat & Seafood,876.07,811.86,Lalla-Barad,PC,7.33,Normal
31186,Enim Box,Personal Care,886.27,775.75,Unknown,L,12.47,Normal
31187,Vitae Pack,Personal Care,163.94,121.39,"Sandhu, Seshadri and Desai",Kg,25.95,Normal
31188,At 500g,Snacks,169.99,137.74,Rajagopalan LLC,Kg,18.97,Normal
31189,Unde Combo,Personal Care,392.3,333.39,Modi-Kibe,PC,15.02,Normal
31190,Illo Box,Personal Care,1146.93,974.07,Pandya-Deshpande,PC,15.07,Normal
31191,Eligendi 500g,Baby Care,721.95,519.01,Ray and Sons,PC,28.11,Normal
31192,Maxime Box,Snacks,844.86,838.02,Ramachandran Inc,PC,0.81,Normal
31193,Nihil Jar,Instant Food,1052.4,854.9,Unknown,g,18.77,Normal
31194,Dolore 500g,Household,909.29,750.57,Nath-Kari,Kg,17.46,Normal
31195,Laboriosam Pack,Household,772.1,615.17,Samra-Aurora,PC,20.33,Normal
31196,Non 500g,Bakery,553.44,389.12,Misra-Jayaraman,L,29.69,Normal
31197,Excepturi Combo,Personal Care,1171.98,1165.51,Bath PLC,g,0.55,Normal
31198,Atque Jar,Dairy & Breakfast,702.76,614.68,"Kala, Jain and Ray",Kg,12.53,Normal
31199,Nemo 500g,Fruits & Vegetables,248.56,197.33,"Rajagopal, Naidu and Bhandari",Kg,20.61,Normal
31200,Doloribus Jar,Household,618.57,537.28,"Minhas, Rajagopalan and Pillai",PC,13.14,Normal
31201,Iste Combo,Beverages,601.37,516.65,Upadhyay LLC,Kg,14.09,Normal
31202,Vitae Jar,Meat & Seafood,50.43,46.58,Thakur-Mittal,PC,7.63,Normal
31203,Earum 500g,Fruits & Vegetables,510.13,423.16,"Bhattacharyya, Wali and Suresh",PC,17.05,Normal
31204,Earum 1L,Meat & Seafood,288.94,261.03,Borde-Patla,ml,9.66,Normal
31205,Quae Combo,Fruits & Vegetables,322.53,287.67,"Kalla, Amble and Panchal",ml,10.81,Normal
31206,Iure 1L,Household,643.94,469.5,Unknown,PC,27.09,Normal
31207,Nihil Combo,Bakery,461.75,382.77,Dyal-Warrior,ml,17.1,Normal
31208,Consequuntur Box,Meat & Seafood,765.29,756.78,Sahota-Mandal,Kg,1.11,Normal
31209,Officia Box,Household,340.91,242.18,Unknown,g,28.96,Normal
31210,Repudiandae Combo,Atta Rice & Dal,128.62,117.86,Sani-Kalla,Kg,8.37,Normal
31211,Soluta 1L,Instant Food,228.01,222.93,Walla-Chhabra,Kg,2.23,Normal
31212,Officia 500g,Meat & Seafood,262.98,188.14,Patla-Sankaran,PC,28.46,Normal
31213,Rem Combo,Baby Care,586.83,492.89,Sampath and Sons,L,16.01,Normal
31214,Iure Pack,Bakery,883.73,636.1,Basu-Krish,Kg,28.02,Normal
31215,Deleniti Box,Snacks,1068.68,807.15,"Chandra, Bajaj and Seth",Kg,24.47,Normal
31216,Enim 1L,Beverages,855.32,819.45,"Yogi, Majumdar and Batta",PC,4.19,Normal
31217,Earum Jar,Household,468.65,466.5,Buch Group,L,0.46,Normal
31218,Ea Jar,Meat & Seafood,176.16,149.98,Saraf-Naidu,PC,14.86,Normal
31219,Autem Combo,Dairy & Breakfast,1004.97,820.39,Sahni-Ratta,L,18.37,Normal
31220,Voluptatem Pack,Pet Supplies,374.25,364.58,"Bhavsar, Parekh and Bhattacharyya",g,2.58,Normal
31221,Dolor Box,Baby Care,503.24,414.16,Mistry-Chand,Kg,17.7,Normal
31222,Ad 1L,Bakery,348.58,345.31,Bandi-Barad,Kg,0.94,Normal
31223,Ad Box,Atta Rice & Dal,511.64,412.49,"Iyengar, Chanda and Garg",L,19.38,Normal
31224,Asperiores Pack,Dairy & Breakfast,1096.7,981.03,"Palla, Badal and Soni",ml,10.55,Normal
31225,Sequi Jar,Baby Care,906.95,842.31,Samra-Walia,Kg,7.13,Normal
31226,Consectetur 1L,Baby Care,436.92,311.72,"Agarwal, Boase and Basak",g,28.66,Normal
31227,Perferendis Box,Atta Rice & Dal,531.16,479.34,Koshy-Ramaswamy,g,9.76,Normal
31228,Esse Pack,Atta Rice & Dal,931.7,869.64,"Ganguly, Magar and Palan",L,6.66,Normal
31229,Aliquam 500g,Instant Food,972.11,684.11,"Chadha, Som and Shere",L,29.63,Normal
31230,Delectus Jar,Beverages,906.04,686.01,Patla-Dua,g,24.28,Normal
31231,Sit 1L,Beverages,480.14,458.33,Borde-Buch,g,4.54,Normal
31232,Inventore Combo,Beverages,568.55,481.77,Lal-Murthy,ml,15.26,Normal
31233,Repudiandae Combo,Beverages,102.42,91.2,"Rajagopal, Basu and Dada",L,10.95,Normal
31234,Tempore Box,Snacks,293.01,292.43,"Natt, Vaidya and Morar",Kg,0.2,Normal
31235,Architecto Combo,Instant Food,810.76,581.01,Sekhon-Bhatnagar,Kg,28.34,Normal
31236,Ullam Combo,Instant Food,770.5,766.24,Kuruvilla-Chand,Kg,0.55,Normal
31237,Repudiandae Box,Personal Care,116.81,82.15,"Shankar, Lanka and Buch",PC,29.67,Normal
31238,Doloribus 1L,Meat & Seafood,245.12,222.97,Shah-Mittal,Kg,9.04,Normal
31239,Veniam Box,Pet Supplies,993.3,886.79,Walia-Das,PC,10.72,Normal
31240,Nulla 1L,Instant Food,1156.44,936.06,Johal and Sons,L,19.06,Normal
31241,Ullam 1L,Household,961.32,799.36,Ganesh Ltd,L,16.85,Normal
31242,Amet Jar,Meat & Seafood,737.79,734.81,"Aggarwal, Chahal and Varty",Kg,0.4,Normal
31243,Fugiat Jar,Baby Care,236.04,196.55,Anand Inc,L,16.73,Normal
31244,Facilis 500g,Bakery,193.48,147.85,Pant-Raja,g,23.58,Normal
31245,Aperiam 500g,Personal Care,940.07,799.42,Edwin-More,Kg,14.96,Normal
31246,Incidunt Combo,Personal Care,1016.94,864.23,Sanghvi-Dave,g,15.02,Normal
31247,Inventore Box,Snacks,292.39,237.34,Sandal-Naidu,Kg,18.83,Normal
31248,Quam Box,Baby Care,977.78,859.6,"Purohit, Garg and Sathe",L,12.09,Normal
31249,Quidem Pack,Pet Supplies,898.92,853.67,Mangat Group,ml,5.03,Normal
31250,Voluptates 1L,Pet Supplies,634.3,537.42,"Goda, Ratta and Bhatt",ml,15.27,Normal
31251,Molestias Jar,Dairy & Breakfast,718.12,548.0,Chowdhury-Sha,g,23.69,Normal
31252,Voluptates Jar,Bakery,552.58,429.25,"Buch, Pillay and Toor",L,22.32,Normal
31253,Neque 500g,Atta Rice & Dal,698.73,563.11,"Pall, Chad and Wagle",ml,19.41,Normal
31254,Ratione 500g,Fruits & Vegetables,605.6,593.89,"Mallick, Kalita and Mitra",PC,1.93,Normal
31255,Beatae 500g,Atta Rice & Dal,774.59,727.57,Karan Inc,Kg,6.07,Normal
31256,Voluptates Combo,Atta Rice & Dal,1089.38,1049.14,Krish-Sur,PC,3.69,Normal
31257,Reprehenderit Combo,Personal Care,321.28,317.36,Unknown,g,1.22,Normal
31258,Et 500g,Snacks,149.15,124.11,"Das, Bala and Jain",PC,16.79,Normal
31259,Dignissimos 500g,Baby Care,81.4,60.62,Unknown,L,25.53,Normal
31260,Nemo Combo,Baby Care,684.28,625.73,Unknown,g,8.56,Normal
31261,Ut Box,Snacks,954.96,934.42,Char-Lala,g,2.15,Normal
31262,Perspiciatis Box,Fruits & Vegetables,1090.86,1045.94,"Raja, Ramaswamy and Cherian",L,4.12,Normal
31263,Quod Pack,Bakery,584.96,436.98,Som and Sons,g,25.3,Normal
31264,Officiis 1L,Household,896.02,703.66,"Date, Chawla and Savant",Kg,21.47,Normal
31265,Quasi Box,Fruits & Vegetables,770.31,560.66,Pal and Sons,L,27.22,Normal
31266,Aspernatur Box,Pet Supplies,335.31,267.36,Devan-Tank,PC,20.26,Normal
31267,Odio Combo,Dairy & Breakfast,938.72,757.59,Sekhon Group,ml,19.3,Normal
31268,Accusantium Box,Atta Rice & Dal,722.57,570.28,Kakar-Kannan,PC,21.08,Normal
31269,Amet Jar,Bakery,780.35,665.19,More PLC,g,14.76,Normal
31270,Eos Box,Pet Supplies,202.23,145.42,Yohannan Inc,ml,28.09,Normal
31271,Voluptatibus Pack,Household,1072.83,1013.53,Prabhakar-Chokshi,Kg,5.53,Normal
31272,Tempore 1L,Fruits & Vegetables,587.32,581.8,Bansal-Subramaniam,Kg,0.94,Normal
31273,Beatae 1L,Personal Care,793.02,686.41,Doctor-Dua,Kg,13.44,Normal
31274,Deleniti Combo,Meat & Seafood,101.55,82.75,"Tara, Dyal and Walia",Kg,18.51,Normal
31275,Molestias Jar,Fruits & Vegetables,1010.45,840.32,"Brar, Wason and Vala",PC,16.84,Normal
31276,Doloribus Box,Personal Care,152.51,118.35,"Varghese, Chander and Bains",Kg,22.4,Normal
31277,Voluptate 1L,Instant Food,387.11,353.34,Sami-Sangha,PC,8.72,Normal
31278,Totam 1L,Meat & Seafood,1042.27,959.29,"Walla, Raval and Nayar",PC,7.96,Normal
31279,Pariatur Jar,Dairy & Breakfast,186.83,134.16,Sawhney-Anne,L,28.19,Normal
31280,Adipisci Jar,Household,952.38,890.64,"Konda, Mahajan and Oak",g,6.48,Normal
31281,Explicabo 500g,Pet Supplies,68.89,56.68,"Varma, Soni and Gokhale",Kg,17.72,Normal
31282,Quisquam 500g,Personal Care,461.68,327.64,Char-Singh,PC,29.03,Normal
31283,Animi Jar,Instant Food,510.72,459.28,Mand-Raval,Kg,10.07,Normal
31284,Incidunt Box,Personal Care,721.88,613.48,Unknown,ml,15.02,Normal
31285,Nostrum Box,Fruits & Vegetables,373.53,308.35,Sem LLC,Kg,17.45,Normal
31286,Consequatur Box,Atta Rice & Dal,747.02,630.28,"Andra, Krishna and Sachdeva",PC,15.63,Normal
31287,Commodi Jar,Beverages,1187.13,946.73,Bala-Lall,Kg,20.25,Normal
31288,Sint Pack,Bakery,880.93,783.96,Krishnamurthy Inc,ml,11.01,Normal
31289,Error Jar,Beverages,118.92,85.17,Patil and Sons,L,28.38,Normal
31290,A Pack,Instant Food,162.93,114.37,Dani-Comar,ml,29.8,Normal
31291,Distinctio 500g,Bakery,869.78,666.96,Shenoy-Walla,L,23.32,Normal
31292,Reprehenderit 500g,Meat & Seafood,1146.94,941.71,Dass Inc,Kg,17.89,Normal
31293,Molestiae Combo,Beverages,98.32,86.88,Varughese-Muni,Kg,11.64,Normal
31294,Neque 500g,Beverages,1182.18,1075.67,Ratta Ltd,PC,9.01,Normal
31295,Quaerat Jar,Snacks,787.36,655.18,"Palla, Nazareth and Dyal",Kg,16.79,Normal
31296,Et Pack,Beverages,594.14,581.3,Balan Group,Kg,2.16,Normal
31297,Harum Pack,Fruits & Vegetables,209.51,196.0,"Sani, Desai and Bassi",L,6.45,Normal
31298,Illo Pack,Snacks,618.39,512.41,Unknown,g,17.14,Normal
31299,Ab Pack,Beverages,372.07,282.06,Bath-De,Kg,24.19,Normal
31300,Ipsam Combo,Beverages,1083.89,872.93,Lalla Group,ml,19.46,Normal
31301,Deserunt Box,Instant Food,565.58,451.82,Jha Inc,ml,20.11,Normal
31302,Sed 1L,Snacks,419.2,360.12,Mane-Sant,L,14.09,Normal
31303,Quas 1L,Baby Care,421.17,335.72,Suresh Ltd,PC,20.29,Normal
31304,Itaque 500g,Personal Care,397.28,299.52,Savant-Dani,Kg,24.61,Normal
31305,Beatae Box,Snacks,753.66,673.02,"Sem, Lata and Mahajan",Kg,10.7,Normal
31306,Dicta Combo,Bakery,747.68,568.92,Chadha-Radhakrishnan,ml,23.91,Normal
31307,Explicabo 1L,Instant Food,268.67,217.47,Mallick-Mani,Kg,19.06,Normal
31308,Quam Jar,Fruits & Vegetables,239.35,199.98,Lall-Sunder,ml,16.45,Normal
31309,Et 1L,Dairy & Breakfast,665.04,472.84,Shroff-Subramanian,PC,28.9,Normal
31310,Exercitationem Pack,Pet Supplies,1080.33,940.58,Padmanabhan-Sampath,Kg,12.94,Normal
31311,Esse 500g,Instant Food,697.43,585.06,Unknown,L,16.11,Normal
31312,Dolor 1L,Household,25.96,18.75,"Bhardwaj, Gaba and Cherian",PC,27.77,Normal
31313,Ex Pack,Personal Care,177.3,153.24,Hora and Sons,PC,13.57,Normal
31314,Quaerat 500g,Personal Care,961.28,923.51,Unknown,Kg,3.93,Normal
31315,Itaque Box,Fruits & Vegetables,1062.37,788.59,Borah PLC,g,25.77,Normal
31316,Facere 500g,Instant Food,557.91,392.07,Gara-Bhatt,PC,29.73,Normal
31317,Magni Combo,Pet Supplies,1105.68,936.8,Gour Group,Kg,15.27,Normal
31318,Doloribus Jar,Snacks,573.24,506.13,Lall PLC,PC,11.71,Normal
31319,Alias 1L,Meat & Seafood,519.45,442.26,Mander-Aurora,PC,14.86,Normal
31320,Porro Pack,Snacks,538.99,454.32,"Malhotra, Dixit and Chada",L,15.71,Normal
31321,Nemo 500g,Pet Supplies,1131.59,1033.63,Anand-Naik,Kg,8.66,Normal
31322,Explicabo 500g,Household,922.41,786.67,Baria-Bahri,g,14.72,Normal
31323,Vero Jar,Instant Food,568.57,426.35,Shanker-Oza,L,25.01,Normal
31324,Esse Pack,Atta Rice & Dal,682.52,645.52,"Chahal, Konda and Ratta",Kg,5.42,Normal
31325,Aliquam 500g,Dairy & Breakfast,402.92,291.59,"Sem, Natarajan and Lad",Kg,27.63,Normal
31326,Id 500g,Pet Supplies,691.87,614.37,Ratta LLC,Kg,11.2,Normal
31327,Omnis Combo,Atta Rice & Dal,306.34,236.72,Unknown,PC,22.73,Normal
31328,Optio Box,Household,293.68,251.86,Dugar and Sons,PC,14.24,Normal
31329,Explicabo Combo,Instant Food,98.88,77.63,Sarna PLC,Kg,21.49,Normal
31330,Nisi Combo,Beverages,1028.61,821.4,Nadkarni PLC,Kg,20.14,Normal
31331,Cupiditate Box,Beverages,386.54,310.42,Nayak-Lall,ml,19.69,Normal
31332,Aut Box,Dairy & Breakfast,121.77,97.69,Ramachandran LLC,Kg,19.77,Normal
31333,Porro Pack,Instant Food,987.14,944.2,Jani Inc,ml,4.35,Normal
31334,Animi 500g,Bakery,650.27,500.63,Khalsa-Sura,PC,23.01,Normal
31335,Maiores 1L,Personal Care,289.2,236.4,Thaman-Sridhar,Kg,18.26,Normal
31336,Ea Box,Pet Supplies,761.89,645.52,Toor-Tailor,PC,15.27,Normal
31337,Perferendis Jar,Dairy & Breakfast,339.89,320.23,"Varma, Agarwal and Tiwari",Kg,5.78,Normal
31338,Odit 500g,Baby Care,43.42,40.27,Khanna Ltd,Kg,7.25,Normal
31339,Adipisci Box,Fruits & Vegetables,772.94,615.42,Unknown,Kg,20.38,Normal
31340,Recusandae Jar,Instant Food,33.28,28.87,"Chander, Mohan and Dewan",Kg,13.25,Normal
31341,Ipsa Jar,Baby Care,978.23,898.58,Rai Group,Kg,8.14,Normal
31342,Repellat Box,Instant Food,329.45,256.96,"Jani, Morar and Nanda",Kg,22.0,Normal
31343,Ex 500g,Beverages,965.29,890.98,Dora-Sankaran,ml,7.7,Normal
31344,A 1L,Meat & Seafood,345.43,245.05,Nayak and Sons,ml,29.06,Normal
31345,Architecto 500g,Instant Food,405.48,299.64,"Tiwari, Dash and Bawa",ml,26.1,Normal
31346,Commodi Jar,Instant Food,466.7,403.4,"Kunda, Srinivasan and Sagar",Kg,13.56,Normal
31347,Consequatur Pack,Dairy & Breakfast,547.53,390.17,Mohan Ltd,PC,28.74,Normal
31348,Doloremque Jar,Pet Supplies,81.56,64.61,Wadhwa-Chahal,PC,20.78,Normal
31349,Omnis Jar,Atta Rice & Dal,430.49,327.69,Tak-Buch,g,23.88,Normal
31350,Quia 1L,Pet Supplies,758.49,703.76,Madan Inc,L,7.22,Normal
31351,Dolorem Jar,Household,584.8,481.96,"Chhabra, Sundaram and Roy",Kg,17.59,Normal
31352,Sit Jar,Atta Rice & Dal,317.89,283.53,"Mallick, Sankar and Walla",Kg,10.81,Normal
31353,Quo Combo,Dairy & Breakfast,67.51,55.67,Sanghvi and Sons,PC,17.54,Normal
31354,Maiores Jar,Beverages,463.55,397.45,"Narula, Prabhu and Dhingra",ml,14.26,Normal
31355,Architecto Box,Instant Food,117.25,91.37,"Shroff, Bhattacharyya and Pai",PC,22.07,Normal
31356,Vel Combo,Household,907.78,639.4,Wali-Chahal,g,29.56,Normal
31357,Voluptas Combo,Beverages,769.55,611.57,Agarwal-Walla,g,20.53,Normal
31358,Ipsa Box,Atta Rice & Dal,26.32,24.98,Krishnamurthy-Toor,PC,5.09,Normal
31359,Repellat Box,Baby Care,736.92,659.95,"Das, Talwar and Iyengar",ml,10.44,Normal
31360,Hic Box,Dairy & Breakfast,811.6,795.91,Kurian PLC,Kg,1.93,Normal
31361,Corrupti Jar,Baby Care,833.23,602.36,Khurana Group,Kg,27.71,Normal
31362,Esse Jar,Bakery,287.24,205.29,Dayal-Hora,L,28.53,Normal
31363,Sapiente 500g,Personal Care,791.3,692.07,"Kata, Suresh and Maharaj",ml,12.54,Normal
31364,Amet Pack,Household,755.75,584.88,Sagar-Shanker,Kg,22.61,Normal
31365,Veritatis Combo,Personal Care,860.37,699.59,Gaba-Ramaswamy,ml,18.69,Normal
31366,Amet 1L,Bakery,522.76,413.0,Unknown,PC,21.0,Normal
31367,Non 500g,Pet Supplies,1173.55,921.45,Misra and Sons,Kg,21.48,Normal
31368,Tempore Pack,Instant Food,367.99,329.47,"Narayanan, Bath and Subramaniam",PC,10.47,Normal
31369,Velit Box,Snacks,279.88,268.57,Dara Group,g,4.04,Normal
31370,Possimus Pack,Atta Rice & Dal,429.86,382.05,Tiwari-Pandey,Kg,11.12,Normal
31371,Iusto 500g,Beverages,754.15,690.11,Unknown,g,8.49,Normal
31372,Ullam Jar,Pet Supplies,490.82,433.77,Unknown,PC,11.62,Normal
31373,Saepe 1L,Baby Care,455.87,445.43,"Khurana, Buch and Karnik",ml,2.29,Normal
31374,Iste Pack,Bakery,821.8,741.85,"Agarwal, Nanda and Iyer",PC,9.73,Normal
31375,Optio 500g,Baby Care,398.57,309.59,"Apte, Sunder and Magar",L,22.32,Normal
31376,Assumenda Jar,Dairy & Breakfast,879.06,765.36,"Mall, Dar and Badal",g,12.93,Normal
31377,Adipisci Jar,Bakery,1148.66,1083.9,Mand Group,ml,5.64,Normal
31378,Nesciunt Jar,Bakery,482.52,402.71,Balakrishnan-Sachar,g,16.54,Normal
31379,Dolore Box,Beverages,673.39,471.96,"Sarin, Ramesh and Chander",L,29.91,Normal
31380,Nisi Box,Pet Supplies,451.62,398.48,Arya-Dara,PC,11.77,Normal
31381,Pariatur 500g,Atta Rice & Dal,840.14,727.73,Reddy and Sons,g,13.38,Normal
31382,Accusantium Jar,Baby Care,716.38,596.54,Prasad-Trivedi,PC,16.73,Normal
31383,Saepe 1L,Meat & Seafood,291.55,225.7,Bakshi-Prabhu,Kg,22.59,Normal
31384,Sit Pack,Meat & Seafood,248.65,221.45,"Keer, Jhaveri and Mahajan",Kg,10.94,Normal
31385,Fugit Box,Atta Rice & Dal,119.72,117.55,Unknown,Kg,1.81,Normal
31386,Quasi Pack,Beverages,518.69,470.96,Khosla LLC,Kg,9.2,Normal
31387,Eligendi Pack,Beverages,770.46,621.38,"Bhatt, Prabhu and Chaudhry",PC,19.35,Normal
31388,A Combo,Baby Care,987.81,822.56,Khalsa-Bath,PC,16.73,Normal
31389,Inventore Box,Household,1139.81,904.55,De PLC,PC,20.64,Normal
31390,Fugiat Jar,Personal Care,467.35,380.88,Ram-Varma,Kg,18.5,Normal
31391,Modi 500g,Snacks,819.5,656.81,Shere-Sarkar,L,19.85,Normal
31392,Maxime 500g,Instant Food,740.22,548.38,Sandhu-Balasubramanian,PC,25.92,Normal
31393,Libero Box,Personal Care,1175.42,972.45,"Chhabra, Kant and Parikh",Kg,17.27,Normal
31394,Hic 1L,Baby Care,947.94,759.4,"Parsa, Dani and Gaba",ml,19.89,Normal
31395,Dolor 500g,Snacks,428.01,329.86,Nigam and Sons,Kg,22.93,Normal
31396,Vel Pack,Bakery,972.21,704.63,"Loke, Sane and Sunder",ml,27.52,Normal
31397,Libero Pack,Dairy & Breakfast,719.92,718.54,Menon Group,ml,0.19,Normal
31398,Iste 500g,Baby Care,989.46,963.54,Bhatt Group,Kg,2.62,Normal
31399,Blanditiis Jar,Bakery,176.63,129.64,Ganesan-Mukherjee,Kg,26.6,Normal
31400,Laudantium Combo,Fruits & Vegetables,607.2,475.99,Kade-Saraf,PC,21.61,Normal
31401,Tempore 500g,Baby Care,296.78,212.51,"Dora, Hayer and Karan",PC,28.39,Normal
31402,Odit Box,Fruits & Vegetables,836.69,694.04,"Khatri, Radhakrishnan and Kari",Kg,17.05,Normal
31403,Sequi 1L,Household,1004.04,859.22,Gera Group,L,14.42,Normal
31404,Nesciunt 500g,Snacks,55.7,40.59,Borra PLC,PC,27.13,Normal
31405,Ipsa 1L,Baby Care,1146.9,804.39,Maharaj and Sons,ml,29.86,Normal
31406,Ad Box,Fruits & Vegetables,689.77,540.8,Unknown,PC,21.6,Normal
31407,Atque Jar,Household,875.44,625.25,Hans-Khatri,PC,28.58,Normal
31408,Impedit Jar,Beverages,665.6,569.66,"Lad, Rai and Balan",Kg,14.41,Normal
31409,Quos Jar,Pet Supplies,674.19,563.93,Vohra Ltd,L,16.35,Normal
31410,Error Jar,Household,253.29,180.91,Vohra-Din,Kg,28.58,Normal
31411,Quisquam Pack,Atta Rice & Dal,539.52,487.04,"Mukhopadhyay, Shukla and Agarwal",PC,9.73,Normal
31412,Asperiores 500g,Household,1082.62,1045.31,Bhatnagar-Sundaram,L,3.45,Normal
31413,Placeat Combo,Dairy & Breakfast,146.08,140.51,Sood-Menon,Kg,3.81,Normal
31414,Delectus 1L,Meat & Seafood,433.28,311.44,"Seth, Deep and Narasimhan",g,28.12,Normal
31415,Aspernatur 1L,Atta Rice & Dal,1128.58,857.94,"Kibe, Chawla and Din",L,23.98,Normal
31416,Nulla Box,Fruits & Vegetables,959.82,899.54,"Guha, Divan and Buch",L,6.28,Normal
31417,Debitis Box,Atta Rice & Dal,322.99,227.28,Dua Inc,Kg,29.63,Normal
31418,Quos 500g,Personal Care,1075.32,936.06,"Bora, Sen and Nanda",ml,12.95,Normal
31419,Ipsam 500g,Household,265.35,188.94,"Ganesan, Bobal and Sawhney",ml,28.8,Normal
31420,Omnis Jar,Household,517.06,427.12,Nagar Group,Kg,17.39,Normal
31421,Ea Combo,Bakery,989.55,780.19,Cheema-Yohannan,Kg,21.16,Normal
31422,Doloribus Pack,Personal Care,1011.79,980.02,Aurora-Zachariah,Kg,3.14,Normal
31423,Modi Box,Baby Care,320.36,234.75,"Viswanathan, Magar and Gour",PC,26.72,Normal
31424,Vel 1L,Bakery,911.63,656.72,Jha-Sinha,ml,27.96,Normal
31425,Reprehenderit Pack,Pet Supplies,273.2,202.72,Krishnamurthy-Krish,L,25.8,Normal
31426,Perferendis 500g,Fruits & Vegetables,273.95,246.46,Lal PLC,L,10.03,Normal
31427,Voluptas 500g,Atta Rice & Dal,1124.57,988.88,"Kohli, Deo and Dada",PC,12.07,Normal
31428,Quisquam Jar,Bakery,599.12,500.02,Seshadri-Barad,L,16.54,Normal
31429,Explicabo Pack,Household,1015.87,784.59,Vaidya-Sagar,L,22.77,Normal
31430,Praesentium 500g,Personal Care,252.1,205.61,"Padmanabhan, Iyengar and Singhal",PC,18.44,Normal
31431,Ipsum Pack,Beverages,1028.96,942.48,Atwal Ltd,g,8.4,Normal
31432,Quam Box,Instant Food,492.3,484.72,Raj-Gandhi,g,1.54,Normal
31433,Ducimus Box,Personal Care,108.14,91.9,"Iyer, Bakshi and Kata",PC,15.02,Normal
31434,Quam Box,Atta Rice & Dal,185.21,183.71,Peri Ltd,g,0.81,Normal
31435,Modi 500g,Bakery,584.1,413.31,"Nazareth, Dani and Nadkarni",Kg,29.24,Normal
31436,Consequatur Box,Dairy & Breakfast,477.88,468.17,Mittal-Natt,Kg,2.03,Normal
31437,Dicta Pack,Pet Supplies,661.11,659.63,Rege and Sons,Kg,0.22,Normal
31438,Temporibus Combo,Pet Supplies,783.9,637.9,"Sekhon, Radhakrishnan and Gole",ml,18.62,Normal
31439,Laboriosam Pack,Snacks,383.76,271.63,"Manda, Bains and Sen",Kg,29.22,Normal
31440,Delectus Combo,Household,812.7,658.1,Sengupta-Krishnamurthy,Kg,19.02,Normal
31441,Deleniti 1L,Atta Rice & Dal,1050.46,892.17,Nadkarni PLC,Kg,15.07,Normal
31442,Saepe Combo,Atta Rice & Dal,707.47,671.62,"Borra, Bajaj and Bhardwaj",ml,5.07,Normal
31443,Unde 500g,Baby Care,877.61,819.02,Agarwal-Badami,Kg,6.68,Normal
31444,Totam 500g,Personal Care,661.91,502.9,Kaur Ltd,ml,24.02,Normal
31445,Ut Box,Meat & Seafood,370.07,341.89,Unknown,g,7.61,Normal
31446,Quibusdam Box,Atta Rice & Dal,279.21,220.01,Ben and Sons,PC,21.2,Normal
