inventory_id,store_id,product_id,stock_units,reorder_level,last_restock_date,expiry_date
501787,6150,30645,606.0,40.0,2026-08-18,2026-08-19
501788,6079,31476,225.0,14.0,2026-08-18,2026-08-19
501789,6100,30290,201.0,71.0,2026-08-18,2026-08-19
501790,6032,30021,452.0,17.0,2026-08-18,2026-08-19
501791,6006,30389,753.0,8.0,2026-08-18,2026-08-19
501792,6087,30236,242.0,54.0,2026-08-18,2026-08-19
501793,6128,31127,201.0,35.0,2026-08-18,2026-08-19
501794,6048,31264,538.0,65.0,2026-08-18,2026-08-19
501795,6068,30059,62.0,89.0,2026-08-18,2026-08-19
501796,6069,30318,555.0,45.0,2026-08-18,2026-08-19
501797,6047,30522,140.0,30.0,2026-08-18,2026-08-19
501798,6074,30670,664.0,66.0,2026-08-18,2026-08-19
501799,6047,31133,682.0,33.0,2026-08-18,2026-08-19
501800,6087,30545,32.0,46.0,2026-08-18,2026-08-19
501801,6028,30929,192.0,56.0,2026-08-18,2026-08-19
501802,6057,31306,536.0,79.0,2026-08-18,2026-08-19
501803,6058,30936,386.0,52.61587436332768,2026-08-18,2026-08-19
501804,6010,30042,2.0,98.0,2026-08-18,2026-08-19
501805,6118,31430,119.0,63.0,2026-08-18,2026-08-19
501806,6045,30018,398.0,29.0,2026-08-18,2026-08-19
501807,6012,30971,155.0,72.0,2026-08-18,2026-08-19
501808,6114,30271,327.0,13.0,2026-08-18,2026-08-19
501809,6135,31429,140.0,61.0,2026-08-18,2026-08-19
501810,6056,30302,0.0,100.0,2026-08-18,2026-08-19
501811,6035,31277,672.0,57.0,2026-08-18,2026-08-19
501812,6099,30654,556.0,75.0,2026-08-18,2026-08-19
501813,6126,30493,24.0,5.0,2026-08-18,2026-08-19
501814,6060,31443,593.0,52.61587436332768,2026-08-18,2026-08-19
501815,6096,30329,245.0,45.0,2026-08-18,2026-08-19
501816,6086,30643,502.0,95.0,2026-08-18,2026-08-19
501817,6142,31326,234.0,66.0,2026-08-18,2026-08-19
501818,6014,30716,400.0,96.0,2026-08-18,2026-08-19
501819,6040,30797,264.0,66.0,2026-08-18,2026-08-19
501820,6060,30558,404.0,43.0,2026-08-18,2026-08-19
501821,6069,30751,290.0,76.0,2026-08-18,2026-08-19
501822,6027,30475,16.0,28.0,2026-08-18,2026-08-19
501823,6007,31209,179.0,87.0,2026-08-18,2026-08-19
501824,6074,31268,6.0,27.0,2026-08-18,2026-08-19
501825,6106,31231,290.0,88.0,2026-08-18,2026-08-19
501826,6079,30114,330.0,37.0,2026-08-18,2026-08-19
501827,6063,30126,36.0,79.0,2026-08-18,2026-08-19
501828,6096,30234,611.0,91.0,2026-08-18,2026-08-19
501829,6069,30586,86.0,64.0,2026-08-18,2026-08-19
501830,6133,31262,239.0,9.0,2026-08-18,2026-08-19
501831,6066,31009,422.0,70.0,2026-08-18,2026-08-19
501832,6136,30934,290.0,74.0,2026-08-18,2026-08-19
501833,6143,30615,736.0,39.0,2026-08-18,2026-08-19
501834,6032,30802,740.0,52.61587436332768,2026-08-18,2026-08-19
501835,6075,30944,224.0,95.0,2026-08-18,2026-08-19
501836,6128,30664,110.0,6.0,2026-08-18,2026-08-19
501837,6079,31305,401.0,23.0,2026-08-18,2026-08-19
501838,6137,30750,14.0,59.0,2026-08-18,2026-08-19
501839,6090,30537,494.0,83.0,2026-08-18,2026-08-19
501840,6140,31380,35.0,62.0,2026-08-18,2026-08-19
501841,6101,30463,143.0,5.0,2026-08-18,2026-08-19
501842,6115,30943,588.0,80.0,2026-08-18,2026-08-19
501843,6083,30278,301.0,83.0,2026-08-18,2026-08-19
501844,6090,30308,293.0,96.0,2026-08-18,2026-08-19
501845,6011,31186,38.0,19.0,2026-08-18,2026-08-19
501846,6074,31142,108.0,67.0,2026-08-18,2026-08-19
501847,6020,30085,166.0,34.0,2026-08-18,2026-08-19
501848,6145,30980,119.0,97.0,2026-08-18,2026-08-19
501849,6121,30030,580.0,22.0,2026-08-18,2026-08-19
501850,6122,31070,358.0,39.0,2026-08-18,2026-08-19
501851,6081,30997,225.0,83.0,2026-08-18,2026-08-19
501852,6009,30394,0.0,8.0,2026-08-18,2026-08-19
501853,6104,30122,768.0,47.0,2026-08-18,2026-08-19
501854,6027,31338,586.0,77.0,2026-08-18,2026-08-19
501855,6093,31330,518.0,60.0,2026-08-18,2026-08-19
501856,6096,30961,621.0,87.0,2026-08-18,2026-08-19
501857,6092,31072,28.0,10.0,2026-08-18,2026-08-19
501858,6017,30094,0.0,23.0,2026-08-18,2026-08-19
501859,6048,31077,32.0,12.0,2026-08-18,2026-08-19
501860,6022,30912,267.0,38.0,2026-08-18,2026-08-19
501861,6039,30399,63.0,31.0,2026-08-18,2026-08-19
501862,6112,30818,491.0,18.0,2026-08-18,2026-08-19
501863,6080,30912,152.0,84.0,2026-08-18,2026-08-19
501864,6009,30002,13.0,62.0,2026-08-18,2026-08-19
501865,6150,30041,204.0,52.61587436332768,2026-08-18,2026-08-19
501866,6130,30909,220.0,5.0,2026-08-18,2026-08-19
501867,6073,30362,269.0,88.0,2026-08-18,2026-08-19
501868,6112,30077,779.0,94.0,2026-08-18,2026-08-19
501869,6050,30945,594.0,45.0,2026-08-18,2026-08-19
501870,6102,31455,369.0,83.0,2026-08-18,2026-08-19
501871,6014,30051,663.0,69.0,2026-08-18,2026-08-19
501872,6007,30633,608.0,38.0,2026-08-18,2026-08-19
501873,6121,31341,785.0,24.0,2026-08-18,2026-08-19
501874,6127,30048,509.0,65.0,2026-08-18,2026-08-19
501875,6023,30977,223.0,85.0,2026-08-18,2026-08-19
501876,6081,30093,401.0,89.0,2026-08-18,2026-08-19
501877,6059,31220,149.0,60.0,2026-08-18,2026-08-19
501878,6003,30097,679.0,41.0,2026-08-18,2026-08-19
501879,6078,31243,59.0,52.61587436332768,2026-08-18,2026-08-19
501880,6027,31054,86.0,75.0,2026-08-18,2026-08-19
501881,6072,31315,482.0,61.0,2026-08-18,2026-08-19
501882,6133,31446,78.0,82.0,2026-08-18,2026-08-19
501883,6034,30859,713.0,57.0,2026-08-18,2026-08-19
501884,6102,30709,304.0,29.0,2026-08-18,2026-08-19
501885,6141,30662,637.0,65.0,2026-08-18,2026-08-19
501886,6128,30877,307.0,12.0,2026-08-18,2026-08-19
501887,6001,30097,469.0,81.0,2026-08-18,2026-08-19
501888,6067,30204,280.0,31.0,2026-08-18,2026-08-19
501889,6149,30102,648.0,52.61587436332768,2026-08-18,2026-08-19
501890,6097,30527,214.0,71.0,2026-08-18,2026-08-19
501891,6015,30844,780.0,49.0,2026-08-18,2026-08-19
501892,6079,30371,424.0,91.0,2026-08-18,2026-08-19
501893,6109,30566,406.0,81.0,2026-08-18,2026-08-19
501894,6094,31295,382.0,58.0,2026-08-18,2026-08-19
501895,6060,30221,449.0,54.0,2026-08-18,2026-08-19
501896,6004,30686,535.0,20.0,2026-08-18,2026-08-19
501897,6001,30566,388.0,52.61587436332768,2026-08-18,2026-08-19
501898,6070,30434,384.0,23.0,2026-08-18,2026-08-19
501899,6074,31322,133.0,11.0,2026-08-18,2026-08-19
501900,6079,31204,112.0,14.0,2026-08-18,2026-08-19
501901,6014,31201,628.0,47.0,2026-08-18,2026-08-19
501902,6097,30805,214.0,15.0,2026-08-18,2026-08-19
501903,6048,30135,474.0,40.0,2026-08-18,2026-08-19
501904,6054,31187,610.0,42.0,2026-08-18,2026-08-19
501905,6071,30812,492.0,55.0,2026-08-18,2026-08-19
501906,6136,31136,176.0,52.61587436332768,2026-08-18,2026-08-19
501907,6133,30907,340.0,51.0,2026-08-18,2026-08-19
501908,6144,30161,262.0,26.0,2026-08-18,2026-08-19
501909,6040,30402,717.0,57.0,2026-08-18,2026-08-19
501910,6057,30713,546.0,25.0,2026-08-18,2026-08-19
501911,6015,30669,674.0,57.0,2026-08-18,2026-08-19
501912,6105,30444,692.0,62.0,2026-08-18,2026-08-19
501913,6067,30208,69.0,52.61587436332768,2026-08-18,2026-08-19
501914,6047,30097,622.0,27.0,2026-08-18,2026-08-19
501915,6013,31182,718.0,68.0,2026-08-18,2026-08-19
501916,6004,30198,700.0,15.0,2026-08-18,2026-08-19
501917,6074,31201,77.0,52.61587436332768,2026-08-18,2026-08-19
501918,6109,30483,52.0,33.0,2026-08-18,2026-08-19
501919,6001,30199,274.0,78.0,2026-08-18,2026-08-19
501920,6029,31454,201.0,33.0,2026-08-18,2026-08-19
501921,6150,30085,98.0,67.0,2026-08-18,2026-08-19
501922,6129,30548,377.0,36.0,2026-08-18,2026-08-19
501923,6036,30489,571.0,94.0,2026-08-18,2026-08-19
501924,6050,31230,0.0,52.0,2026-08-18,2026-08-19
501925,6085,30547,513.0,27.0,2026-08-18,2026-08-19
501926,6081,31493,98.0,53.0,2026-08-18,2026-08-19
501927,6113,31169,756.0,11.0,2026-08-18,2026-08-19
501928,6027,31448,438.0,43.0,2026-08-18,2026-08-19
501929,6079,30357,560.0,67.0,2026-08-18,2026-08-19
501930,6010,31484,788.0,71.0,2026-08-18,2026-08-19
501931,6062,30501,282.0,66.0,2026-08-18,2026-08-19
501932,6043,30182,690.0,52.61587436332768,2026-08-18,2026-08-19
501933,6027,31453,708.0,53.0,2026-08-18,2026-08-19
501934,6097,31189,658.0,30.0,2026-08-18,2026-08-19
501935,6126,30998,36.0,10.0,2026-08-18,2026-08-19
501936,6128,30727,84.0,30.0,2026-08-18,2026-08-19
501937,6131,30350,102.0,8.0,2026-08-18,2026-08-19
501938,6052,30340,754.0,87.0,2026-08-18,2026-08-19
501939,6031,31471,86.0,75.0,2026-08-18,2026-08-19
501940,6006,30836,444.0,13.0,2026-08-18,2026-08-19
501941,6131,30818,275.0,45.0,2026-08-18,2026-08-19
501942,6062,30598,419.0,48.0,2026-08-18,2026-08-19
501943,6116,30041,552.0,30.0,2026-08-18,2026-08-19
501944,6095,31037,73.0,52.61587436332768,2026-08-18,2026-08-19
501945,6036,30968,257.0,76.0,2026-08-18,2026-08-19
501946,6130,30441,170.0,85.0,2026-08-18,2026-08-19
501947,6103,31417,569.0,12.0,2026-08-18,2026-08-19
501948,6031,30132,642.0,50.0,2026-08-18,2026-08-19
501949,6107,30331,501.0,45.0,2026-08-18,2026-08-19
501950,6007,31307,770.0,38.0,2026-08-18,2026-08-19
501951,6111,30002,327.0,27.0,2026-08-18,2026-08-19
501952,6083,30959,0.0,66.0,2026-08-18,2026-08-19
501953,6084,30464,784.0,52.61587436332768,2026-08-18,2026-08-19
501954,6117,31324,279.0,22.0,2026-08-18,2026-08-19
501955,6097,31066,163.0,52.61587436332768,2026-08-18,2026-08-19
501956,6141,30581,653.0,61.0,2026-08-18,2026-08-19
501957,6111,30991,524.0,20.0,2026-08-18,2026-08-19
501958,6026,30312,790.0,17.0,2026-08-18,2026-08-19
501959,6023,30039,280.0,73.0,2026-08-18,2026-08-19
501960,6010,31040,239.0,95.0,2026-08-18,2026-08-19
501961,6028,30839,624.0,57.0,2026-08-18,2026-08-19
501962,6143,30547,289.0,9.0,2026-08-18,2026-08-19
501963,6033,30343,143.0,29.0,2026-08-18,2026-08-19
501964,6109,31375,675.0,14.0,2026-08-18,2026-08-19
501965,6012,31265,263.0,64.0,2026-08-18,2026-08-19
501966,6071,31392,174.0,14.0,2026-08-18,2026-08-19
501967,6003,30254,51.0,90.0,2026-08-18,2026-08-19
501968,6150,30700,124.0,52.61587436332768,2026-08-18,2026-08-19
501969,6071,30057,692.0,61.0,2026-08-18,2026-08-19
501970,6098,30971,585.0,58.0,2026-08-18,2026-08-19
501971,6099,30409,800.0,92.0,2026-08-18,2026-08-19
501972,6090,30506,80.0,44.0,2026-08-18,2026-08-19
501973,6063,31117,225.0,93.0,2026-08-18,2026-08-19
501974,6038,31354,561.0,69.0,2026-08-18,2026-08-19
501975,6037,30903,357.0,70.0,2026-08-18,2026-08-19
501976,6093,31173,258.0,56.0,2026-08-18,2026-08-19
501977,6103,30142,374.0,84.0,2026-08-18,2026-08-19
501978,6118,30860,536.0,14.0,2026-08-18,2026-08-19
501979,6115,30305,73.0,52.61587436332768,2026-08-18,2026-08-19
501980,6095,30394,364.0,22.0,2026-08-18,2026-08-19
501981,6114,30909,513.0,34.0,2026-08-18,2026-08-19
501982,6018,30984,464.0,63.0,2026-08-18,2026-08-19
501983,6125,30305,122.0,45.0,2026-08-18,2026-08-19
501984,6135,30658,618.0,85.0,2026-08-18,2026-08-19
501985,6023,31270,132.0,52.61587436332768,2026-08-18,2026-08-19
501986,6126,31128,676.0,16.0,2026-08-18,2026-08-19
501987,6092,30887,583.0,12.0,2026-08-18,2026-08-19
501988,6079,30975,0.0,78.0,2026-08-18,2026-08-19
501989,6074,30198,323.0,70.0,2026-08-18,2026-08-19
501990,6020,31098,384.0,52.61587436332768,2026-08-18,2026-08-19
501991,6141,30497,74.0,42.0,2026-08-18,2026-08-19
501992,6023,31247,1.0,11.0,2026-08-18,2026-08-19
501993,6086,30916,254.0,59.0,2026-08-18,2026-08-19
501994,6101,30160,205.0,41.0,2026-08-18,2026-08-19
501995,6003,30827,185.0,92.0,2026-08-18,2026-08-19
501996,6016,30330,460.0,77.0,2026-08-18,2026-08-19
501997,6028,30570,306.0,69.0,2026-08-18,2026-08-19
501998,6102,30991,69.0,72.0,2026-08-18,2026-08-19
501999,6009,30545,494.0,15.0,2026-08-18,2026-08-19
502000,6146,30504,539.0,99.0,2026-08-18,2026-08-19
502001,6028,30619,439.0,72.0,2026-08-18,2026-08-19
502002,6062,31224,664.0,92.0,2026-08-18,2026-08-19
502003,6140,30094,390.0,72.0,2026-08-18,2026-08-19
502004,6132,31143,278.0,25.0,2026-08-18,2026-08-19
502005,6014,31213,177.0,11.0,2026-08-18,2026-08-19
502006,6043,30054,258.0,37.0,2026-08-18,2026-08-19
502007,6058,30464,442.0,39.0,2026-08-18,2026-08-19
502008,6022,31040,34.0,83.0,2026-08-18,2026-08-19
502009,6007,30610,495.0,17.0,2026-08-18,2026-08-19
502010,6083,31176,497.0,52.61587436332768,2026-08-18,2026-08-19
502011,6131,30053,714.0,95.0,2026-08-18,2026-08-19
502012,6064,31062,505.0,91.0,2026-08-18,2026-08-19
502013,6025,31410,548.0,26.0,2026-08-18,2026-08-19
502014,6055,30998,424.0,83.0,2026-08-18,2026-08-19
502015,6069,30396,303.0,36.0,2026-08-18,2026-08-19
502016,6069,31142,145.0,64.0,2026-08-18,2026-08-19
502017,6075,30488,728.0,76.0,2026-08-18,2026-08-19
502018,6090,30402,745.0,95.0,2026-08-18,2026-08-19
502019,6149,31208,308.0,52.0,2026-08-18,2026-08-19
502020,6123,30361,209.0,24.0,2026-08-18,2026-08-19
502021,6127,30792,751.0,8.0,2026-08-18,2026-08-19
502022,6058,30587,780.0,69.0,2026-08-18,2026-08-19
502023,6094,31457,497.0,45.0,2026-08-18,2026-08-19
502024,6043,30045,484.0,94.0,2026-08-18,2026-08-19
502025,6027,30151,149.0,20.0,2026-08-18,2026-08-19
502026,6039,30693,396.0,41.0,2026-08-18,2026-08-19
502027,6062,30985,794.0,14.0,2026-08-18,2026-08-19
502028,6066,30432,474.0,51.0,2026-08-18,2026-08-19
502029,6010,30984,471.0,12.0,2026-08-18,2026-08-19
502030,6002,30005,260.0,20.0,2026-08-18,2026-08-19
502031,6121,30595,318.0,65.0,2026-08-18,2026-08-19
502032,6127,31420,685.0,65.0,2026-08-18,2026-08-19
502033,6120,30119,170.0,5.0,2026-08-18,2026-08-19
502034,6099,30392,443.0,77.0,2026-08-18,2026-08-19
502035,6082,31189,618.0,23.0,2026-08-18,2026-08-19
502036,6119,31287,102.0,15.0,2026-08-18,2026-08-19
502037,6072,30941,198.0,30.0,2026-08-18,2026-08-19
502038,6017,30579,88.0,52.61587436332768,2026-08-18,2026-08-19
502039,6027,30688,587.0,77.0,2026-08-18,2026-08-19
502040,6126,31379,716.0,90.0,2026-08-18,2026-08-19
502041,6111,30360,652.0,10.0,2026-08-18,2026-08-19
502042,6143,30891,457.0,57.0,2026-08-18,2026-08-19
502043,6086,31007,764.0,60.0,2026-08-18,2026-08-19
502044,6008,30056,378.0,61.0,2026-08-18,2026-08-19
502045,6072,31094,229.0,9.0,2026-08-18,2026-08-19
502046,6008,30024,451.0,16.0,2026-08-18,2026-08-19
502047,6053,30985,36.0,27.0,2026-08-18,2026-08-19
502048,6117,30006,510.0,65.0,2026-08-18,2026-08-19
502049,6101,30705,408.0,85.0,2026-08-18,2026-08-19
502050,6019,31217,152.0,12.0,2026-08-18,2026-08-19
502051,6002,30808,720.0,7.0,2026-08-18,2026-08-19
502052,6017,30806,466.0,29.0,2026-08-18,2026-08-19
502053,6098,31483,77.0,84.0,2026-08-18,2026-08-19
502054,6127,30369,487.0,52.61587436332768,2026-08-18,2026-08-19
502055,6093,31120,58.0,70.0,2026-08-18,2026-08-19
502056,6092,30651,136.0,11.0,2026-08-18,2026-08-19
502057,6130,31146,414.0,63.0,2026-08-18,2026-08-19
502058,6107,31131,0.0,62.0,2026-08-18,2026-08-19
502059,6144,30771,419.0,46.0,2026-08-18,2026-08-19
502060,6070,30614,90.0,100.0,2026-08-18,2026-08-19
502061,6064,30365,167.0,76.0,2026-08-18,2026-08-19
502062,6095,30727,644.0,88.0,2026-08-18,2026-08-19
502063,6037,30431,291.0,16.0,2026-08-18,2026-08-19
502064,6072,30725,433.0,98.0,2026-08-18,2026-08-19
502065,6002,30018,367.0,27.0,2026-08-18,2026-08-19
502066,6084,31393,152.0,28.0,2026-08-18,2026-08-19
502067,6002,30423,245.0,52.61587436332768,2026-08-18,2026-08-19
502068,6072,31347,253.0,61.0,2026-08-18,2026-08-19
502069,6082,30700,558.0,67.0,2026-08-18,2026-08-19
502070,6092,31110,339.0,57.0,2026-08-18,2026-08-19
502071,6073,30191,413.0,87.0,2026-08-18,2026-08-19
502072,6064,30390,236.0,52.61587436332768,2026-08-18,2026-08-19
502073,6029,31092,272.0,32.0,2026-08-18,2026-08-19
502074,6050,30109,458.0,88.0,2026-08-18,2026-08-19
502075,6068,31439,153.0,14.0,2026-08-18,2026-08-19
502076,6012,31092,328.0,30.0,2026-08-18,2026-08-19
502077,6086,30495,495.0,87.0,2026-08-18,2026-08-19
502078,6045,30147,673.0,22.0,2026-08-18,2026-08-19
502079,6060,31082,227.0,25.0,2026-08-18,2026-08-19
502080,6141,30590,724.0,39.0,2026-08-18,2026-08-19
502081,6081,30522,622.0,13.0,2026-08-18,2026-08-19
502082,6133,31433,567.0,75.0,2026-08-18,2026-08-19
502083,6115,30351,27.0,7.0,2026-08-18,2026-08-19
502084,6096,30320,227.0,53.0,2026-08-18,2026-08-19
502085,6088,30538,762.0,28.0,2026-08-18,2026-08-19
502086,6074,31285,640.0,72.0,2026-08-18,2026-08-19
502087,6012,30064,315.0,58.0,2026-08-18,2026-08-19
502088,6028,31302,292.0,50.0,2026-08-18,2026-08-19
502089,6135,30912,698.0,52.61587436332768,2026-08-18,2026-08-19
502090,6010,30734,264.0,37.0,2026-08-18,2026-08-19
502091,6021,31035,651.0,27.0,2026-08-18,2026-08-19
502092,6148,30039,641.0,10.0,2026-08-18,2026-08-19
502093,6133,30208,71.0,14.0,2026-08-18,2026-08-19
502094,6119,30334,572.0,22.0,2026-08-18,2026-08-19
502095,6044,31440,285.0,81.0,2026-08-18,2026-08-19
502096,6049,31058,439.0,89.0,2026-08-18,2026-08-19
502097,6051,30243,97.0,51.0,2026-08-18,2026-08-19
502098,6127,31093,114.0,18.0,2026-08-18,2026-08-19
502099,6097,31172,30.0,52.0,2026-08-18,2026-08-19
502100,6012,30115,643.0,28.0,2026-08-18,2026-08-19
502101,6078,30513,392.0,32.0,2026-08-18,2026-08-19
502102,6112,31313,275.0,95.0,2026-08-18,2026-08-19
502103,6026,30195,350.0,65.0,2026-08-18,2026-08-19
502104,6011,30338,187.0,44.0,2026-08-18,2026-08-19
502105,6137,30103,329.0,95.0,2026-08-18,2026-08-19
502106,6080,30251,126.0,20.0,2026-08-18,2026-08-19
502107,6092,30392,800.0,80.0,2026-08-18,2026-08-19
502108,6137,30200,139.0,51.0,2026-08-18,2026-08-19
502109,6148,31363,220.0,58.0,2026-08-18,2026-08-19
502110,6116,30779,169.0,83.0,2026-08-18,2026-08-19
502111,6029,30504,308.0,64.0,2026-08-18,2026-08-19
502112,6057,30845,437.0,52.61587436332768,2026-08-18,2026-08-19
502113,6028,30873,0.0,25.0,2026-08-18,2026-08-19
502114,6117,31226,505.0,21.0,2026-08-18,2026-08-19
502115,6137,31207,287.0,70.0,2026-08-18,2026-08-19
502116,6091,30935,466.0,28.0,2026-08-18,2026-08-19
502117,6019,31138,595.0,61.0,2026-08-18,2026-08-19
502118,6097,30641,49.0,83.0,2026-08-18,2026-08-19
502119,6037,30457,588.0,93.0,2026-08-18,2026-08-19
502120,6083,31359,441.0,49.0,2026-08-18,2026-08-19
502121,6014,30443,209.0,81.0,2026-08-18,2026-08-19
502122,6033,30747,424.0,38.0,2026-08-18,2026-08-19
502123,6032,31130,706.0,50.0,2026-08-18,2026-08-19
502124,6089,31091,442.0,55.0,2026-08-18,2026-08-19
502125,6031,30161,612.0,94.0,2026-08-18,2026-08-19
502126,6144,31333,179.0,46.0,2026-08-18,2026-08-19
502127,6035,30436,191.0,23.0,2026-08-18,2026-08-19
502128,6014,30020,0.0,77.0,2026-08-18,2026-08-19
502129,6084,30938,502.0,37.0,2026-08-18,2026-08-19
502130,6094,31210,800.0,32.0,2026-08-18,2026-08-19
502131,6058,30590,243.0,44.0,2026-08-18,2026-08-19
502132,6097,30803,263.0,97.0,2026-08-18,2026-08-19
502133,6123,30403,439.0,74.0,2026-08-18,2026-08-19
502134,6028,31068,0.0,14.0,2026-08-18,2026-08-19
502135,6145,31296,377.0,25.0,2026-08-18,2026-08-19
502136,6137,30178,743.0,7.0,2026-08-18,2026-08-19
502137,6052,30583,595.0,98.0,2026-08-18,2026-08-19
502138,6109,30357,598.0,87.0,2026-08-18,2026-08-19
502139,6123,31194,738.0,52.61587436332768,2026-08-18,2026-08-19
502140,6114,31490,383.0,70.0,2026-08-18,2026-08-19
502141,6104,31277,210.0,47.0,2026-08-18,2026-08-19
502142,6053,30823,508.0,38.0,2026-08-18,2026-08-19
502143,6093,30923,584.0,52.61587436332768,2026-08-18,2026-08-19
502144,6132,31334,482.0,56.0,2026-08-18,2026-08-19
502145,6127,30709,526.0,86.0,2026-08-18,2026-08-19
502146,6052,30959,0.0,98.0,2026-08-18,2026-08-19
502147,6059,30629,130.0,74.0,2026-08-18,2026-08-19
502148,6112,31236,765.0,62.0,2026-08-18,2026-08-19
502149,6093,31260,627.0,37.0,2026-08-18,2026-08-19
502150,6046,30608,392.0,59.0,2026-08-18,2026-08-19
502151,6042,30504,68.0,40.0,2026-08-18,2026-08-19
502152,6052,31133,604.0,60.0,2026-08-18,2026-08-19
502153,6108,30122,494.0,55.0,2026-08-18,2026-08-19
502154,6148,30098,634.0,66.0,2026-08-18,2026-08-19
502155,6039,31500,271.0,9.0,2026-08-18,2026-08-19
502156,6134,30282,217.0,52.61587436332768,2026-08-18,2026-08-19
502157,6115,31060,510.0,29.0,2026-08-18,2026-08-19
502158,6073,30897,243.0,98.0,2026-08-18,2026-08-19
502159,6040,30598,564.0,17.0,2026-08-18,2026-08-19
502160,6145,30599,178.0,89.0,2026-08-18,2026-08-19
502161,6125,31123,654.0,35.0,2026-08-18,2026-08-19
502162,6082,30923,45.0,49.0,2026-08-18,2026-08-19
502163,6070,30742,485.0,78.0,2026-08-18,2026-08-19
502164,6140,30823,491.0,29.0,2026-08-18,2026-08-19
502165,6119,31189,387.0,94.0,2026-08-18,2026-08-19
502166,6143,30215,717.0,83.0,2026-08-18,2026-08-19
502167,6072,31147,39.0,13.0,2026-08-18,2026-08-19
502168,6130,30957,497.0,56.0,2026-08-18,2026-08-19
502169,6129,31322,588.0,75.0,2026-08-18,2026-08-19
502170,6060,30186,734.0,85.0,2026-08-18,2026-08-19
502171,6099,30632,88.0,81.0,2026-08-18,2026-08-19
502172,6065,30547,599.0,30.0,2026-08-18,2026-08-19
502173,6096,31225,234.0,9.0,2026-08-18,2026-08-19
502174,6054,31369,14.0,52.61587436332768,2026-08-18,2026-08-19
502175,6081,30129,488.0,98.0,2026-08-18,2026-08-19
502176,6056,31452,107.0,65.0,2026-08-18,2026-08-19
502177,6023,30521,347.0,83.0,2026-08-18,2026-08-19
502178,6106,31126,548.0,74.0,2026-08-18,2026-08-19
502179,6030,30169,526.0,12.0,2026-08-18,2026-08-19
502180,6095,30557,157.0,89.0,2026-08-18,2026-08-19
502181,6147,30227,302.0,21.0,2026-08-18,2026-08-19
502182,6143,30812,577.0,36.0,2026-08-18,2026-08-19
502183,6143,31250,718.0,27.0,2026-08-18,2026-08-19
502184,6001,31036,764.0,97.0,2026-08-18,2026-08-19
502185,6148,31212,713.0,25.0,2026-08-18,2026-08-19
502186,6127,31083,284.0,82.0,2026-08-18,2026-08-19
502187,6110,30399,703.0,76.0,2026-08-18,2026-08-19
502188,6092,30694,402.0,22.0,2026-08-18,2026-08-19
502189,6146,30466,566.0,8.0,2026-08-18,2026-08-19
502190,6009,30750,679.0,22.0,2026-08-18,2026-08-19
502191,6101,30303,441.0,98.0,2026-08-18,2026-08-19
502192,6009,31420,317.0,77.0,2026-08-18,2026-08-19
502193,6091,31479,512.0,68.0,2026-08-18,2026-08-19
502194,6147,30384,503.0,23.0,2026-08-18,2026-08-19
502195,6133,31369,60.0,78.0,2026-08-18,2026-08-19
502196,6085,30674,123.0,97.0,2026-08-18,2026-08-19
502197,6015,30767,700.0,92.0,2026-08-18,2026-08-19
502198,6106,30099,116.0,82.0,2026-08-18,2026-08-19
502199,6078,30112,22.0,31.0,2026-08-18,2026-08-19
502200,6050,30793,373.0,46.0,2026-08-18,2026-08-19
502201,6084,31341,500.0,78.0,2026-08-18,2026-08-19
502202,6060,30751,287.0,41.0,2026-08-18,2026-08-19
502203,6095,30704,34.0,77.0,2026-08-18,2026-08-19
502204,6011,30115,470.0,70.0,2026-08-18,2026-08-19
502205,6093,30962,700.0,37.0,2026-08-18,2026-08-19
502206,6004,30489,467.0,72.0,2026-08-18,2026-08-19
502207,6130,30760,540.0,36.0,2026-08-18,2026-08-19
502208,6098,31002,424.0,69.0,2026-08-18,2026-08-19
502209,6045,30321,501.0,38.0,2026-08-18,2026-08-19
502210,6138,30341,300.0,29.0,2026-08-18,2026-08-19
502211,6075,31305,605.0,42.0,2026-08-18,2026-08-19
502212,6013,30256,243.0,11.0,2026-08-18,2026-08-19
502213,6054,30889,252.0,67.0,2026-08-18,2026-08-19
502214,6015,30980,386.0,30.0,2026-08-18,2026-08-19
502215,6048,31202,594.0,10.0,2026-08-18,2026-08-19
502216,6110,30931,127.0,51.0,2026-08-18,2026-08-19
502217,6121,30298,356.0,31.0,2026-08-18,2026-08-19
502218,6055,30801,152.0,21.0,2026-08-18,2026-08-19
502219,6009,30705,684.0,52.61587436332768,2026-08-18,2026-08-19
502220,6031,30524,378.0,5.0,2026-08-18,2026-08-19
502221,6091,30645,256.0,88.0,2026-08-18,2026-08-19
502222,6080,31475,81.0,59.0,2026-08-18,2026-08-19
502223,6066,30722,286.0,99.0,2026-08-18,2026-08-19
502224,6128,31369,427.0,90.0,2026-08-18,2026-08-19
502225,6050,31009,582.0,48.0,2026-08-18,2026-08-19
502226,6026,31344,203.0,39.0,2026-08-18,2026-08-19
502227,6140,31110,468.0,92.0,2026-08-18,2026-08-19
502228,6018,30684,681.0,38.0,2026-08-18,2026-08-19
502229,6135,31050,360.0,39.0,2026-08-18,2026-08-19
502230,6134,30912,72.0,45.0,2026-08-18,2026-08-19
502231,6143,31379,463.0,71.0,2026-08-18,2026-08-19
502232,6108,30278,726.0,91.0,2026-08-18,2026-08-19
