order_item_id,order_id,product_id,quantity,item_price_inr,line_total_inr
900607,7003992,30231,5.0,706.09,3530.45
900608,7011946,30467,2.0,688.63,1377.26
900609,7012747,30520,7.0,231.35,1619.45
900610,7008124,30060,1.0,1035.47,1035.47
900611,7005003,30536,12.0,78.12,937.44
900612,7005672,30377,3.0,149.74,449.22
900613,7002205,30258,5.0,1049.97,5249.85
900614,7000922,30389,2.0,46.45,92.9
900615,7009623,30213,3.0,926.2,2778.6
900616,7003975,30958,2.0,272.49,544.98
900617,7005185,31480,9.0,654.34,5889.02
900618,7012819,30499,9.0,1115.81,10042.29
900619,7001369,31271,12.0,910.23,10922.76
900620,7005519,30099,5.0,518.66,2593.3
900621,7004865,31009,4.0,998.33,3993.32
900622,7014717,31225,7.0,1147.23,8030.61
900623,7009586,31025,8.0,657.72,5261.76
900624,7012573,31227,4.0,411.34,1645.36
900625,7012757,31393,9.0,813.4,7320.6
900626,7010685,30063,2.0,158.45,316.9
900627,7004508,31245,2.0,430.77,861.54
900628,7007720,31211,4.0,425.65,1702.6
900629,7010333,31145,5.0,974.18,4870.9
900630,7014372,30500,2.0,1180.36,2360.72
900631,7009612,30684,11.0,59.95,659.45
900632,7001358,30995,12.0,1046.57,12558.84
900633,7004286,31435,7.0,537.07,3759.49
900634,7001446,31133,10.0,317.6,3176.0
900635,7003022,31413,5.0,453.13,2265.65
900636,7010225,30254,12.0,297.63,3571.56
900637,7009999,30732,6.0,964.66,5787.96
900638,7005317,30655,5.0,577.31,2886.55
900639,7002168,30029,5.0,1038.96,5194.8
900640,7001617,30214,8.0,864.45,6915.6
900641,7014227,31269,12.0,652.54,7830.48
900642,7000189,30747,2.0,333.43,666.86
900643,7000013,30957,1.0,579.33,579.33
900644,7013418,30424,3.0,822.2,2466.6
900645,7005354,31483,8.0,1040.46,8323.68
900646,7009999,31424,7.0,459.29,3215.03
900647,7009951,31452,2.0,724.76,1449.52
900648,7008681,30306,9.0,183.77,1653.93
900649,7012929,30877,1.0,1080.86,1080.86
900650,7003229,30086,12.0,989.06,11868.72
900651,7010883,30088,5.0,198.15,990.75
900652,7013262,30643,5.0,693.32,3466.6
900653,7002335,30204,12.0,789.81,9477.72
900654,7000233,30187,9.0,782.31,7040.79
900655,7013098,30430,11.0,134.38,1478.18
900656,7009579,31424,5.0,354.39,1771.95
900657,7008148,30813,9.0,784.34,7059.06
900658,7011957,31226,4.0,1052.79,4211.16
900659,7004821,30509,12.0,125.57,1506.84
900660,7000115,31404,9.0,702.01,6318.09
900661,7003907,30334,2.0,557.13,1114.26
900662,7005019,30379,3.0,103.58,310.74
900663,7009327,31242,1.0,195.34,195.34
900664,7008158,30872,12.0,831.36,9976.32
900665,7000210,30808,8.0,1177.23,9417.84
900666,7008141,30797,2.0,999.16,1998.32
900667,7001067,30822,7.0,623.1,4361.7
900668,7005548,30040,4.0,492.15,1968.6
900669,7002680,31209,6.0,853.19,5119.14
900670,7013896,31275,5.0,86.44,432.2
900671,7001483,30761,5.0,1139.62,5698.1
900672,7008372,30009,9.0,271.11,2439.99
900673,7014499,30285,7.0,342.02,2394.14
900674,7001369,30864,12.0,342.06,4104.72
900675,7010255,31468,6.0,482.3,2893.79
900676,7009647,30253,4.0,1094.43,4377.72
900677,7011137,31489,1.0,963.84,963.84
900678,7005722,31479,2.0,242.56,485.12
900679,7008893,30887,1.0,558.15,558.15
900680,7002047,30541,12.0,1143.94,13727.28
900681,7005867,30642,12.0,752.1,9025.2
900682,7005746,31441,11.0,529.85,5828.35
900683,7010358,30914,4.0,818.16,3272.64
900684,7001259,31342,11.0,536.59,5902.49
900685,7001663,30075,9.0,798.6,7187.4
900686,7000024,30443,11.0,641.17,7052.87
900687,7014013,30833,1.0,592.9,592.9
900688,7013025,30982,8.0,242.09,1936.72
900689,7003796,31415,12.0,824.05,9888.6
900690,7012516,31321,4.0,276.45,1105.8
900691,7006097,31097,9.0,746.93,6722.37
900692,7013971,30988,10.0,869.86,8698.6
900693,7009240,31155,4.0,554.4,2217.6
900694,7009268,30255,10.0,110.86,1108.6
900695,7013496,31390,5.0,1027.82,5139.1
900696,7006582,30163,11.0,538.18,5919.98
900697,7001765,31168,5.0,413.02,2065.1
900698,7011153,30249,5.0,153.81,769.05
900699,7007498,30376,3.0,590.17,1770.51
900700,7000907,30591,1.0,230.17,230.17
900701,7013448,30873,1.0,181.48,181.48
900702,7003465,31439,5.0,38.34,191.7
900703,7007745,30828,10.0,960.17,9601.7
900704,7011710,30934,8.0,518.54,4148.32
900705,7011803,30229,10.0,345.24,3452.4
900706,7003564,30374,4.0,77.68,310.72
900707,7009139,30498,11.0,969.93,10669.23
900708,7008440,31060,9.0,141.43,1272.87
900709,7004926,30653,1.0,299.84,299.84
900710,7002816,30295,3.0,424.61,1273.83
900711,7014693,30577,10.0,967.06,9670.6
900712,7011416,31081,10.0,15.52,155.2
900713,7014768,30751,10.0,1100.58,11005.8
900714,7005237,30793,10.0,842.12,8421.2
900715,7004824,30202,1.0,1035.78,1035.78
900716,7012710,30562,12.0,288.63,3463.56
900717,7010981,30614,5.0,438.29,2191.45
900718,7003315,30992,6.0,101.63,609.78
900719,7003916,30601,2.0,1005.84,2011.68
900720,7004158,30674,10.0,551.21,5512.1
900721,7006969,30218,1.0,503.28,503.28
900722,7008352,30783,8.0,371.31,2970.48
900723,7003978,30461,7.0,819.91,5739.37
900724,7006056,30824,12.0,570.91,6850.92
900725,7006476,30976,3.0,538.33,1614.99
900726,7009877,30356,7.0,858.42,6008.94
900727,7004803,30734,1.0,267.68,267.68
900728,7004508,31354,6.0,917.08,5502.48
900729,7007852,30690,12.0,812.34,9748.08
900730,7010278,30949,6.0,708.11,4248.66
900731,7006549,30083,10.0,912.95,9129.5
900732,7012030,30923,7.0,796.38,5574.7
900733,7006555,30471,1.0,716.32,716.32
900734,7012564,31496,8.0,513.33,4106.64
900735,7009679,31480,1.0,284.09,284.09
900736,7013089,31278,11.0,336.38,3700.18
900737,7008422,30036,12.0,760.25,9123.0
900738,7009165,30948,9.0,164.84,1483.56
900739,7002499,30866,12.0,568.33,6819.96
900740,7012387,30120,10.0,813.32,8133.2
900741,7010540,30241,4.0,529.19,2116.76
900742,7001459,30056,8.0,783.32,6266.56
900743,7008213,30466,12.0,697.05,8364.6
900744,7002769,30538,12.0,830.25,9963.0
900745,7014500,30592,2.0,17.6,35.2
900746,7001041,30642,8.0,668.5,5348.0
900747,7005855,30036,12.0,711.68,8540.16
900748,7011313,31092,4.0,713.78,2855.12
900749,7013483,31005,8.0,56.36,450.88
900750,7004239,30194,12.0,63.79,765.48
900751,7011601,31490,9.0,1162.37,10461.33
900752,7003014,31371,5.0,63.51,317.55
900753,7012397,30213,6.0,386.95,2321.7
900754,7012198,30311,11.0,1030.15,11331.65
900755,7001336,30007,9.0,1038.63,9347.67
900756,7008713,31199,1.0,1127.76,1127.76
900757,7001479,30299,2.0,1070.53,2141.06
900758,7012407,31217,1.0,1071.88,1071.88
900759,7013628,31329,12.0,1032.89,12394.68
900760,7013112,30011,1.0,909.81,909.81
900761,7010416,31230,11.0,390.72,4297.92
900762,7012445,30602,2.0,726.91,1453.82
900763,7001201,31398,4.0,1133.48,4533.92
900764,7002463,30101,1.0,110.27,110.27
900765,7012123,30483,7.0,896.74,6277.18
900766,7013325,30552,11.0,460.75,5068.25
900767,7007412,30257,2.0,585.47,1170.94
900768,7009465,30578,6.0,779.77,4678.62
900769,7001077,30656,8.0,988.74,7909.92
900770,7004407,30098,7.0,17.12,119.84
900771,7005184,30666,3.0,610.11,1830.33
900772,7002847,30995,11.0,972.54,10697.94
900773,7002016,30250,6.0,823.42,4940.52
900774,7011368,30120,2.0,985.18,1970.36
900775,7002875,30401,10.0,579.24,5792.4
900776,7004492,30358,1.0,1088.87,1088.87
900777,7004019,31369,11.0,1106.01,12166.11
900778,7014870,30102,12.0,510.22,6122.64
900779,7004885,30522,7.0,934.94,6544.58
900780,7002442,30820,10.0,29.43,294.3
900781,7009512,30369,3.0,785.57,2356.71
900782,7013508,30158,9.0,589.67,5307.03
900783,7002961,30475,2.0,752.5,1505.0
900784,7007708,30175,5.0,745.64,3728.2
900785,7000178,31185,8.0,1087.92,8703.36
900786,7006118,30154,12.0,443.24,5318.88
900787,7010533,31208,9.0,359.23,3233.07
900788,7011403,30858,9.0,535.2,4816.8
900789,7004071,30105,8.0,445.22,3561.72
900790,7006013,30041,9.0,276.51,2488.59
900791,7003600,30957,12.0,1090.92,13091.04
900792,7014904,31045,12.0,93.28,1119.36
900793,7011390,31403,4.0,405.97,1623.88
900794,7001112,31057,10.0,1108.45,11084.5
900795,7000257,31228,9.0,1108.41,9975.69
900796,7014090,30465,8.0,618.35,4946.8
900797,7008269,30341,2.0,142.63,285.26
900798,7007356,30424,12.0,665.31,7983.72
900799,7010915,31334,11.0,963.48,10598.28
900800,7013555,30343,7.0,670.73,4695.11
900801,7006431,31107,10.0,53.33,533.3
900802,7002170,30964,7.0,84.01,588.04
900803,7009751,30234,11.0,1170.04,12870.44
900804,7005684,30776,3.0,783.87,2351.61
900805,7005061,31383,1.0,115.24,115.24
900806,7007223,30752,8.0,44.57,356.6
900807,7013953,30673,2.0,1084.09,2168.18
900808,7009429,30059,9.0,1047.47,9427.23
900809,7012846,30761,2.0,1062.15,2124.3
900810,7014422,30824,12.0,1111.72,13340.64
900811,7008146,30376,12.0,1141.7,13700.4
900812,7009427,30058,12.0,110.64,1327.68
900813,7012444,30390,1.0,79.71,79.71
900814,7009631,30900,6.0,232.48,1394.88
900815,7005147,31469,11.0,408.13,4489.43
900816,7010189,30562,6.0,20.72,124.32
900817,7014359,30101,2.0,870.46,1740.92
900818,7012213,30871,9.0,591.49,5323.41
900819,7005096,30603,2.0,148.47,296.94
900820,7007180,30071,8.0,124.4,995.2
900821,7009694,30992,3.0,165.84,497.52
900822,7004566,30812,1.0,700.81,700.81
900823,7011402,31064,11.0,475.05,5225.55
900824,7011654,31455,6.0,386.17,2317.02
900825,7002384,30570,4.0,1090.41,4361.64
900826,7013723,30470,8.0,388.86,3110.88
900827,7006011,30199,8.0,274.11,2192.89
900828,7001711,30166,11.0,361.85,3980.35
900829,7007642,31113,8.0,1096.96,8775.68
900830,7012472,30805,1.0,804.31,804.31
900831,7010903,31436,3.0,135.05,405.15
900832,7010643,30736,2.0,645.07,1290.14
900833,7002770,30711,2.0,742.17,1484.34
900834,7003262,30511,11.0,17.1,188.1
900835,7006968,31293,5.0,183.98,919.9
900836,7009549,31380,1.0,772.25,772.25
900837,7008121,31162,11.0,215.03,2365.33
900838,7009344,31120,7.0,1172.18,8205.26
900839,7014177,30521,3.0,994.59,2983.77
900840,7000603,31062,3.0,270.06,810.18
900841,7007152,30029,3.0,306.58,919.74
900842,7005292,30008,5.0,997.61,4988.05
900843,7007122,30493,10.0,1153.43,11534.3
900844,7000431,30986,6.0,817.78,4906.68
900845,7000960,30079,6.0,1072.72,6436.32
900846,7011198,30954,3.0,185.88,557.64
900847,7001191,31174,7.0,575.71,4029.97
900848,7006373,30359,2.0,116.36,232.72
900849,7007994,30956,10.0,854.97,8549.7
900850,7014600,30136,10.0,687.51,6875.1
900851,7004614,30295,12.0,1104.06,13248.72
900852,7001307,30720,1.0,179.54,179.54
900853,7002743,31161,8.0,895.23,7161.84
900854,7003954,30642,7.0,106.5,745.5
900855,7004327,30017,10.0,108.74,1087.39
900856,7011792,30192,9.0,545.64,4910.76
900857,7005285,30833,9.0,556.1,5004.9
900858,7012494,30110,11.0,360.36,3963.96
900859,7013119,30007,8.0,988.7,7909.6
900860,7007903,31259,1.0,648.64,648.64
900861,7006981,30282,7.0,627.54,4392.78
900862,7005189,30011,9.0,338.32,3044.88
900863,7007473,30531,12.0,332.56,3990.72
900864,7005507,31151,6.0,1149.3,6895.8
900865,7013631,31128,11.0,529.96,5829.56
900866,7003504,30207,9.0,794.83,7153.47
900867,7006705,30648,2.0,550.12,1100.24
900868,7009518,30287,1.0,893.74,893.74
900869,7009932,30463,1.0,978.71,978.71
900870,7005871,31261,10.0,370.22,3702.2
900871,7009413,31392,12.0,982.31,11787.72
900872,7008248,30110,5.0,146.33,731.63
900873,7013336,30434,9.0,257.87,2320.83
900874,7003201,30702,9.0,49.23,443.07
900875,7001294,30819,8.0,400.32,3202.56
900876,7005659,30678,7.0,831.76,5822.32
900877,7014952,30846,2.0,489.16,978.32
900878,7014944,30959,11.0,948.57,10434.27
900879,7000292,30356,2.0,1051.88,2103.76
900880,7002734,30415,1.0,1891.03,1891.03
900881,7010529,30671,4.0,554.54,2218.16
900882,7014214,30683,4.0,1003.05,4012.2
900883,7012149,31037,10.0,61.42,614.2
900884,7014998,30688,6.0,157.98,947.88
900885,7008526,30480,1.0,53.34,53.34
900886,7003958,30399,3.0,977.21,2931.63
900887,7007312,30262,2.0,465.54,931.08
900888,7000620,30014,4.0,703.92,2815.68
900889,7009108,30969,7.0,394.0,2758.0
900890,7011265,31148,8.0,190.81,1526.48
900891,7002166,31206,5.0,255.12,1275.62
900892,7013335,30041,1.0,977.31,977.31
900893,7014134,30451,9.0,945.62,8510.58
900894,7002805,30812,5.0,118.59,592.95
900895,7010166,31018,12.0,201.0,2412.0
900896,7004531,30809,9.0,537.69,4839.21
900897,7005008,31355,11.0,490.97,5400.67
900898,7012637,30816,5.0,789.4,3947.0
900899,7009848,30426,10.0,55.84,558.4
900900,7010234,30126,6.0,398.55,2391.3
900901,7003804,30829,9.0,1170.64,10535.76
900902,7007749,30849,2.0,77.05,154.1
900903,7007818,31133,4.0,277.48,1109.92
900904,7004744,31081,4.0,1170.7,4682.8
900905,7013514,31376,4.0,1142.96,4571.84
900906,7014677,30367,3.0,443.57,1330.71
900907,7008731,30084,3.0,189.63,568.89
900908,7012664,30177,1.0,696.45,696.45
900909,7002300,30644,1.0,1039.06,1039.06
900910,7006919,30517,4.0,656.2,2624.8
900911,7010964,30176,6.0,273.79,1642.74
900912,7005920,30966,10.0,496.06,4960.6
900913,7010401,30652,10.0,874.51,8745.1
900914,7012632,31407,5.0,712.3,3561.5
900915,7011484,31004,9.0,435.11,3915.99
900916,7005300,31378,12.0,408.06,4896.72
900917,7009318,30109,12.0,197.03,2364.36
900918,7004634,30065,1.0,652.71,652.71
900919,7009086,30542,10.0,54.38,543.8
900920,7008355,31143,1.0,115.92,115.92
900921,7011582,31241,11.0,405.78,4463.58
900922,7006538,30471,5.0,794.35,3971.75
900923,7002222,30366,12.0,401.97,4823.64
900924,7003758,31045,2.0,370.22,740.44
900925,7001228,30467,11.0,806.91,8876.01
900926,7005824,30914,5.0,1046.14,5230.7
900927,7011344,30175,4.0,57.9,231.6
900928,7008100,30279,6.0,777.5,4665.0
900929,7011915,30609,2.0,1042.36,2084.72
900930,7002013,30744,4.0,68.12,272.48
900931,7013626,30719,12.0,681.34,8176.08
900932,7014897,30385,6.0,254.91,1529.44
900933,7002018,30769,7.0,573.83,4016.81
900934,7009413,30066,7.0,1119.12,7833.84
900935,7011687,30744,7.0,486.07,3402.49
900936,7014961,30377,12.0,63.67,764.04
900937,7012889,31066,12.0,455.36,5464.32
900938,7011850,31045,10.0,787.81,7878.1
900939,7009917,30188,10.0,893.14,8931.4
900940,7009072,31133,4.0,296.63,1186.52
900941,7002366,30713,10.0,1130.77,11307.7
900942,7004789,31466,11.0,787.4,8661.4
900943,7007889,30878,12.0,695.73,8348.76
900944,7013032,31136,9.0,956.98,8612.82
900945,7006234,30757,2.0,854.14,1708.28
900946,7004696,30410,9.0,71.25,641.25
900947,7002735,30978,2.0,907.95,1815.9
900948,7008723,31137,9.0,24.27,218.43
900949,7008997,31199,4.0,441.62,1766.48
900950,7009085,30221,8.0,991.91,7935.28
900951,7010278,30803,9.0,802.06,7218.54
900952,7010752,30663,1.0,561.06,561.06
900953,7009616,30418,8.0,343.53,2748.24
900954,7003160,30209,10.0,1147.37,11473.7
900955,7008317,31120,4.0,21.02,84.08
900956,7012002,30696,8.0,63.84,510.72
900957,7007745,31241,2.0,747.42,1494.84
900958,7009307,30844,10.0,582.25,5822.5
900959,7003775,30151,9.0,121.47,1093.23
900960,7001609,31185,7.0,180.83,1265.81
900961,7009187,30114,7.0,912.85,6389.95
900962,7010364,30195,6.0,252.49,1514.94
900963,7010261,30823,3.0,594.81,1784.43
900964,7012088,30815,12.0,544.02,6528.24
900965,7000024,30883,11.0,1197.24,13169.64
900966,7004157,31123,4.0,284.95,1139.8
900967,7010729,30672,9.0,106.39,957.51
900968,7005084,30593,7.0,335.46,2348.22
900969,7003285,30882,2.0,1142.49,2284.98
900970,7014236,30282,4.0,687.51,2750.04
900971,7011270,30540,11.0,300.86,3309.46
900972,7010861,31381,9.0,981.74,8835.66
900973,7007253,30541,7.0,663.18,4642.26
900974,7003358,30645,10.0,390.97,3909.7
900975,7003773,30171,3.0,558.33,1674.99
900976,7010509,30601,1.0,291.85,291.85
900977,7009617,30614,5.0,616.86,3084.3
900978,7009067,30965,3.0,1049.95,3149.85
900979,7004638,30927,2.0,186.7,373.4
900980,7013770,30897,8.0,312.34,2498.72
900981,7009455,30102,8.0,143.49,1147.92
900982,7004137,30442,2.0,646.52,1293.04
900983,7002910,30731,5.0,1133.62,5668.1
900984,7013114,30243,2.0,126.35,252.7
900985,7003443,31201,3.0,1047.46,3142.38
900986,7005140,30803,11.0,482.05,5302.55
900987,7007920,30551,10.0,920.91,9209.1
900988,7004542,30248,4.0,1069.02,4276.08
900989,7005204,31407,8.0,529.8,4238.36
900990,7001232,31422,8.0,937.06,7496.48
900991,7010598,30527,3.0,503.98,1511.94
900992,7013851,30600,5.0,659.85,3299.25
900993,7014125,30269,1.0,130.96,130.96
900994,7014218,30745,10.0,877.62,8776.2
900995,7004186,30573,8.0,643.34,5146.72
900996,7010279,30795,3.0,404.78,1214.34
900997,7002309,31243,3.0,15.32,45.96
900998,7011132,31129,8.0,1167.17,9337.36
900999,7008770,30243,11.0,629.23,6921.53
901000,7006221,31249,3.0,97.43,292.29
901001,7010333,30026,7.0,1185.44,8298.08
901002,7008833,30218,9.0,500.99,4508.91
901003,7006226,30383,6.0,1033.56,6201.36
901004,7009207,30014,3.0,59.27,177.81
901005,7002419,31188,4.0,171.91,687.64
901006,7002746,30086,10.0,505.67,5056.7
901007,7005302,30492,11.0,962.35,10585.85
901008,7009070,30223,2.0,224.53,449.06
901009,7010367,30749,9.0,923.02,8307.18
901010,7011238,30252,3.0,773.93,2321.79
901011,7009529,30015,1.0,596.49,596.49
901012,7000141,30904,9.0,1080.49,9724.41
901013,7009667,30404,9.0,341.91,3077.19
901014,7002970,30119,10.0,227.66,2276.6
901015,7002190,31021,7.0,564.63,3952.41
901016,7009134,31468,7.0,1076.59,7536.13
901017,7008681,30667,2.0,559.87,1119.74
901018,7005952,30645,4.0,82.78,331.12
901019,7003889,31432,10.0,1158.28,11582.8
901020,7005792,31042,9.0,42.65,383.85
901021,7014472,30325,4.0,101.37,405.48
901022,7002013,31234,12.0,951.9,11422.8
901023,7006964,30817,12.0,395.81,4749.72
901024,7005678,30120,2.0,847.82,1695.64
901025,7004204,30009,4.0,314.69,1258.76
901026,7005956,31174,5.0,1060.61,5303.05
901027,7005965,31454,1.0,412.85,412.85
901028,7007375,30380,8.0,228.98,1831.84
901029,7001660,30746,5.0,136.73,683.65
901030,7001408,30856,8.0,1098.56,8788.48
901031,7011363,31111,5.0,387.57,1937.85
901032,7010669,30289,2.0,264.43,528.86
901033,7000835,30052,5.0,509.83,2549.15
901034,7010910,30749,4.0,605.96,2423.86
901035,7005319,31136,1.0,1138.48,1138.48
901036,7008678,30697,1.0,327.84,327.84
901037,7012876,30129,2.0,540.14,1080.28
901038,7002222,31367,4.0,697.16,2788.64
901039,7011180,31357,3.0,628.98,1886.94
901040,7013049,31279,11.0,903.68,9940.48
901041,7007320,30046,7.0,587.44,4112.08
901042,7007758,30087,11.0,480.89,5289.79
901043,7002933,30030,12.0,848.25,10179.0
901044,7003596,31294,11.0,809.7,8906.7
901045,7009131,30176,1.0,98.1,98.1
901046,7010911,30365,7.0,658.04,4606.28
901047,7002456,31259,9.0,35.03,315.27
901048,7008666,30326,6.0,715.03,4290.18
901049,7013117,30360,10.0,1177.5,11775.0
901050,7004731,31234,12.0,37.69,452.28
901051,7009274,31156,4.0,1060.74,4242.96
901052,7010083,30026,12.0,886.97,10643.64
901053,7007262,31059,7.0,457.7,3203.9
901054,7012344,31154,5.0,195.83,979.15
901055,7000360,30051,5.0,926.87,4634.35
901056,7010070,31022,5.0,61.69,308.47
901057,7001074,31089,5.0,898.29,4491.45
901058,7003158,30302,11.0,493.5,5428.5
901059,7001921,31192,8.0,387.84,3102.72
901060,7009130,30227,10.0,764.69,7646.9
901061,7011192,31178,7.0,560.88,3926.16
901062,7008311,30412,3.0,348.06,1044.18
901063,7012554,30607,4.0,245.45,981.8
901064,7010939,30927,7.0,680.87,4766.09
901065,7003281,31160,12.0,629.37,7552.44
901066,7012116,30933,1.0,1141.44,1141.44
901067,7000580,30571,12.0,585.64,7027.68
901068,7008482,30050,9.0,1133.07,10197.63
901069,7006952,31043,4.0,686.03,2744.12
901070,7000234,30123,5.0,1008.91,5044.55
901071,7007832,31082,10.0,1193.48,11934.8
901072,7012518,30837,4.0,227.85,911.4
901073,7007423,31013,1.0,22.67,22.67
901074,7011395,30250,4.0,179.68,718.72
901075,7011574,30701,5.0,950.38,4751.9
901076,7006774,31118,10.0,967.18,9671.8
901077,7014750,30514,1.0,398.69,398.69
901078,7009069,30841,6.0,23.74,142.44
901079,7001325,30101,11.0,431.13,4742.43
901080,7002827,30156,12.0,537.03,6444.36
901081,7003976,30721,12.0,165.46,1985.52
901082,7003303,30196,12.0,763.79,9165.48
901083,7008663,30100,8.0,1171.47,9371.76
901084,7011113,30692,12.0,1.52,18.23
901085,7011700,30627,11.0,43.1,474.1
901086,7010057,31328,2.0,137.73,275.46
901087,7002865,30540,1.0,533.19,533.19
901088,7014093,31324,11.0,617.29,6790.19
901089,7005655,31178,1.0,271.22,271.22
901090,7005449,30540,8.0,91.01,728.08
901091,7001894,31399,2.0,753.17,1506.34
901092,7005497,31282,10.0,334.36,3343.6
901093,7009334,30783,3.0,1046.55,3139.65
901094,7000727,31000,9.0,650.53,5854.77
901095,7000796,30687,4.0,173.29,693.16
901096,7002598,31323,2.0,1092.73,2185.46
901097,7000848,30743,7.0,764.56,5351.92
901098,7014633,31427,8.0,194.19,1553.52
901099,7011843,31167,12.0,104.99,1259.88
901100,7011799,31002,11.0,608.29,6691.19
901101,7003143,30748,6.0,318.89,1913.34
901102,7003842,30712,5.0,462.18,2310.9
901103,7011083,31335,5.0,1193.81,5969.05
901104,7004936,31228,9.0,205.88,1852.92
901105,7002201,30376,8.0,579.96,4639.68
901106,7013138,31091,8.0,351.81,2814.48
901107,7011902,30493,2.0,715.29,1430.58
901108,7002424,30755,3.0,516.11,1548.33
901109,7003737,30940,5.0,1132.12,5660.6
901110,7014555,30604,11.0,834.97,9184.67
901111,7014270,31481,12.0,499.52,5994.24
901112,7005854,31398,5.0,454.1,2270.5
901113,7004745,30209,3.0,1014.83,3044.49
901114,7005352,30099,2.0,1177.51,2355.02
901115,7003610,30195,3.0,1090.3,3270.9
901116,7008656,31189,8.0,178.92,1431.36
901117,7011918,30351,10.0,374.02,3740.2
901118,7003112,30949,2.0,467.29,934.58
901119,7003680,30865,11.0,917.48,10092.28
901120,7008691,30084,9.0,735.89,6623.01
901121,7000390,30430,2.0,1064.11,2128.22
901122,7013595,31122,6.0,1014.21,6085.26
901123,7012123,30435,2.0,545.27,1090.54
901124,7012267,30423,2.0,185.6,371.2
901125,7010856,30753,10.0,287.74,2877.4
901126,7010786,31293,8.0,1058.27,8466.16
901127,7008935,30431,10.0,944.28,9442.8
901128,7012938,30839,12.0,1163.47,13961.64
